"airport_id","airport_name","airport_type","airport_lat","airport_lng","country_iso_2_code","country_iso_3_code","country_name","continent_name","country_lat","country_lng","cases_per_week_14","population","covid19_percentage","covid19_percentage_label","report_year"
"83OK","Sweetbriar Airport","small_airport","35.25680160522461","-94.5780029296875","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KLMO","Vance Brand Airport","small_airport","40.1637001","-105.163002","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"46CN","Crystal Airport","small_airport","34.484781","-117.825898","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"6NY3","Airy-Acres Airport","small_airport","42.64400100708008","-76.72969818115234","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"70OH","Shenandoah Airpark","small_airport","40.920101165771484","-82.4791030883789","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"08XA","Knolle Ranch Airport","small_airport","30.479253","-96.504031","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"FD71","O'Brien Airpark East/West Airport","small_airport","30.04829979","-82.98390198","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"9IS2","Schertz Field","small_airport","40.482200622558594","-88.2676010131836","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KVNY","Van Nuys Airport","medium_airport","34.209800720215","-118.48999786377","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"6MO6","Winter Field","small_airport","38.33340072631836","-91.51679992675781","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LFRQ","Quimper-Cornouaille Airport","medium_airport","47.974998474121094","-4.167789936065674","FR","FRA","France","Europe","46.227638","2.213749","","","","","2019"
"K12N","Aeroflex-Andover Airport","small_airport","41.0085983276","-74.7379989624","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"5CL0","Grupe Ranch Airport","small_airport","37.34049987792969","-119.86199951171875","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"5MD8","Edelen Field","small_airport","38.49100112915039","-77.0115966796875","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"II36","Mc Neil Field","small_airport","39.665298461899994","-85.81670379639999","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EDOC","Gardelegen Airport","small_airport","52.5272216796875","11.351388931274414","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"AZ60","Coyner Airstrip","closed","33.505001","-112.474566","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"65OH","Wiita Farms Airport","small_airport","41.07170104980469","-81.7511978149414","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"YBTH","Bathurst Airport","medium_airport","-33.4094009399","149.651992798","AU","AUS","Australia","Oceania","-25.274398","133.775136","","","","","2019"
"EDDB","Berlin Brandenburg Airport","large_airport","52.351389","13.493889","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"SCLP","Los Petiles Airport","small_airport","-35.21555709838867","-71.10861206054688","CL","CHL","Chile","South America","-35.675147","-71.542969","","","","","2019"
"NC32","Rivercliff Airport","small_airport","36.025799","-80.436402","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"93IN","Foltz Farm Airport","small_airport","39.588600158691406","-85.73609924316406","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KPWA","Wiley Post Airport","small_airport","35.53419876","-97.64710236","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"IS94","Johnson Airport","small_airport","41.60559844970703","-88.66120147705078","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"3OH4","Riceland Aerodrome","small_airport","41.60390090942383","-80.58979797363281","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"YBCG","Gold Coast Airport","medium_airport","-28.1644001007","153.505004883","AU","AUS","Australia","Oceania","-25.274398","133.775136","","","","","2019"
"NJ61","Malone Airport","small_airport","40.55009841918945","-75.01629638671875","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"ESMQ","Kalmar Airport","medium_airport","56.685501","16.2876","SE","SWE","Sweden","Europe","60.128161","18.643501","","","","","2019"
"GVBA","Rabil Airport","medium_airport","16.136499404907227","-22.888900756835938","CV","CPV","Cape Verde","Africa","16.002082","-24.013197","","","","","2019"
"YWJS","Wee Jasper Airport","small_airport","-35.26169967651367","148.66700744628906","AU","AUS","Australia","Oceania","-25.274398","133.775136","","","","","2019"
"KJSO","Cherokee County Airport","small_airport","31.8693008423","-95.2173995972","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EGOD","Llanbedr Airport","small_airport","52.811698913574","-4.1235799789429","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","","","","","2019"
"XS15","Womack Ranch Airport","small_airport","30.779108","-99.894421","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KAJR","Habersham County Airport","small_airport","34.49990082","-83.55670166","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"MI95","Taylors Flight Park Airport","small_airport","41.84669876098633","-85.8949966430664","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EDVT","Ithwiesen Airfield","small_airport","51.952","9.662","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"KOQW","Maquoketa Municipal Airport","small_airport","42.05009841918945","-90.73880004882812","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KEFT","Monroe Municipal Airport","small_airport","42.614898681640625","-89.59040069580078","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"AZ01","Outback Ranch Airstrip","small_airport","33.847732","-113.57106","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"NH38","Leavitt Airport","small_airport","43.972599029541016","-71.1697998046875","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"CNR9","Arnstein Airport","small_airport","45.92559814453125","-79.92780303955078","CA","CAN","Canada","North America","56.130366","-106.346771","","","","","2019"
"83LL","Lindauer Airport","small_airport","38.3036003112793","-89.8551025390625","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LHSI","Sitke","small_airport","47.2355556","17.0263889","HU","HUN","Hungary","Europe","47.162494","19.503304","","","","","2019"
"RJAH","Ibaraki Airport / JASDF Hyakuri Air Base","medium_airport","36.181099","140.414993","JP","JPN","Japan","Asia","36.204824","138.252924","","","","","2019"
"UUML","Severka Airfield","small_airport","55.206","38.677","RU","RUS","Russia","Asia","61.52401","105.318756","","","","","2019"
"0LL6","Gord Airport","small_airport","41.69839859008789","-88.60759735107422","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EDFW","Würzburg-Schenkenturm Airport","small_airport","49.81778","9.8975","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"VA73","Mazza Airport","small_airport","37.244598388671875","-77.49420166015625","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KCAE","Columbia Metropolitan Airport","large_airport","33.93880081176758","-81.11949920654297","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"NK87","Merkle Airport","small_airport","43.06669998168945","-78.59970092773438","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"RJAA","Narita International Airport","large_airport","35.764702","140.386002","JP","JPN","Japan","Asia","36.204824","138.252924","","","","","2019"
"5CT5","Thomson Field","small_airport","41.632301330566406","-73.21620178222656","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KAFJ","Washington County Airport","small_airport","40.1365013123","-80.29019927979999","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"NJ50","The Landing Airport","small_airport","40.4807014465","-74.96179962160001","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EDNY","Friedrichshafen Airport","medium_airport","47.671298980699994","9.51148986816","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"97CO","Peakview Airport","small_airport","38.92499923706055","-104.15899658203125","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"SN83","Highcrest Air Park","small_airport","39.22719955444336","-94.95140075683594","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KX49","South Lakeland Airport","small_airport","27.933399200439453","-82.04399871826172","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"FL62","Bradshaw Tree Farm Airport","small_airport","28.948601","-81.413101","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LFLZ","Aérodrome de Feurs - Chambéon","small_airport","45.70622","4.19734","FR","FRA","France","Europe","46.227638","2.213749","","","","","2019"
"21LA","Southern Helicopters Airport","small_airport","30.296899795532227","-91.21499633789062","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"CNS4","Alexandria Aerodrome","small_airport","45.3306999207","-74.62572479250001","CA","CAN","Canada","North America","56.130366","-106.346771","","","","","2019"
"K7B2","Northampton Airport","small_airport","42.3280983","-72.61139679","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"58TE","Mc Nabb Farm Airport","closed","33.406502","-102.077003","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"69XA","Richey Airfield","small_airport","33.349956","-97.776206","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"FL77","Calusa Ranch Airport","small_airport","26.054500579833984","-81.06780242919922","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"AZ21","Four Pillars Airport","small_airport","31.744592","-110.247889","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"YCAS","Casino Airport","small_airport","-28.88279914855957","153.06700134277344","AU","AUS","Australia","Oceania","-25.274398","133.775136","","","","","2019"
"KDAN","Danville Regional Airport","medium_airport","36.572898864746094","-79.33609771728516","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"IL95","Corn Field","small_airport","41.22309875488281","-88.14530181884766","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"FL52","Angel's Field","small_airport","30.4810009","-84.08679962","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EGNY","Beverley/Linley Hill Airfield","small_airport","53.8983","-0.361389","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","","","","","2019"
"89CO","Vallery Airport","small_airport","40.23889923095703","-103.99199676513672","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EDLC","Kamp-Lintfort Airport","small_airport","51.52916717529297","6.536110877990723","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"KARR","Aurora Municipal Airport","small_airport","41.771900177","-88.47570037839999","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"IS95","Harrington Farms Airport","small_airport","41.55860137939453","-88.66449737548828","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"5TX2","Grove Hill Airport","small_airport","33.422298431396484","-96.21690368652344","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EDDL","Düsseldorf Airport","large_airport","51.289501","6.76678","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"KBIV","West Michigan Regional Airport","small_airport","42.742901","-86.107399","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"71OH","Sattler Landing Strip","closed","41.641701","-83.874901","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"RI07","Wing-Over Farm Airport","small_airport","41.57899856567383","-71.1417007446289","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KH88","A Paul Vance Fredericktown Regional Airport","small_airport","37.605801","-90.2873","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"K02C","Capitol Drive Airport","small_airport","43.090222","-88.17816","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"WI00","Norrie Brook Airport","small_airport","44.8739013671875","-89.23069763183594","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LKKV","Karlovy Vary International Airport","medium_airport","50.202999114990234","12.914999961853027","CZ","CZE","Czech Republic","Europe","49.817492","15.472962","","","","","2019"
"LIPS","Istrana Air Base","medium_airport","45.684898","12.0829","IT","ITA","Italy","Europe","41.87194","12.56738","","","","","2019"
"KMGR","Moultrie Municipal Airport","small_airport","31.084899902300002","-83.8032989502","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EDOS","Pennewitz Airport","small_airport","50.6694450378418","11.050556182861328","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"OK17","Bass Aero Airport","small_airport","34.21825","-97.052567","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"WI58","Winfield Airport","small_airport","42.52220153808594","-88.02790069580078","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LL51","Riley's Field","small_airport","41.60419845581055","-88.27369689941406","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"09CL","Alta Sierra Airport","small_airport","39.113800048828125","-121.05699920654297","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"7VG0","Warrenton Air Park","small_airport","38.65570068359375","-77.78720092773438","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"WA05","Apex Airpark","small_airport","47.656799","-122.733002","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"4MO9","Friends Field","small_airport","38.89250183105469","-94.10859680175781","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"K2O6","Chowchilla Airport","small_airport","37.11240005493164","-120.24700164794922","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KN73","Red Lion Airport","small_airport","39.904202","-74.749496","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LFRN","Rennes-Saint-Jacques Airport","medium_airport","48.0695","-1.73479","FR","FRA","France","Europe","46.227638","2.213749","","","","","2019"
"47FD","Strayhorn Ranch Airport","small_airport","26.662799835205078","-81.77059936523438","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"90CL","Diamond M Ranch Airport","small_airport","39.57210159301758","-122.60900115966797","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"GOBD","Blaise Diagne International Airport","large_airport","14.67","-17.073333","SN","SEN","Senegal","Africa","14.497401","-14.452362","","","","","2019"
"LLSD","Sde Dov Airport","closed","32.1147","34.7822","IL","ISR","Israel","Asia","31.046051","34.851612","","","","","2019"
"PN99","Lackawannock Airport","small_airport","41.20589828491211","-80.35810089111328","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LFOQ","Aérodrome de Blois-Le Breuil","small_airport","47.678502","1.20884","FR","FRA","France","Europe","46.227638","2.213749","","","","","2019"
"13TE","Varisco Airport","small_airport","30.6560001373291","-96.53829956054688","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LTAC","Esenboğa International Airport","large_airport","40.128101348899996","32.995098114","TR","TUR","Turkey","Asia","38.963745","35.243322","","","","","2019"
"EBBT","Brasschaat Airfield","small_airport","51.34259","4.503451","BE","BEL","Belgium","Europe","50.503887","4.469936","","","","","2019"
"EDLA","Arnsberg-Menden Airport","small_airport","51.483890533447266","7.8983330726623535","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"K42J","Keystone Heights Airport","small_airport","29.8447","-82.047501","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"62FL","David Wine's Airstrip","small_airport","27.8444004059","-81.4396972656","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"1GA0","Eagle Neck Airport","small_airport","31.639400482177734","-81.3290023803711","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"47AK","Highland Airport","small_airport","61.29249954223633","-149.5330047607422","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"1TE9","Rmr Ranch Airport","small_airport","31.271900177001953","-96.43920135498047","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KLAF","Purdue University Airport","medium_airport","40.41230010986328","-86.93689727783203","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KUUV","Sullivan Regional Airport","small_airport","38.23350143432617","-91.16429901123047","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"VA97","Harris Airport","closed","38.912601","-77.881699","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EBBY","Baisy-Thy ULM","small_airport","50.568611","4.434722","BE","BEL","Belgium","Europe","50.503887","4.469936","","","","","2019"
"9AK5","Sky Harbor Airport","small_airport","61.11650085449219","-149.81900024414062","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"NZKF","Kaipara Flats Airport","small_airport","-36.40639877319336","174.58700561523438","NZ","NZL","New Zealand","Oceania","-40.900557","174.885971","","","","","2019"
"3PA2","Neeb Airport","small_airport","40.88059997558594","-75.63569641113281","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"UUEE","Sheremetyevo International Airport","large_airport","55.972599","37.4146","RU","RUS","Russia","Asia","61.52401","105.318756","","","","","2019"
"WN29","Blue Ribbon Airport","small_airport","48.130401611328125","-123.20700073242188","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"49FD","Watson Farm Airport","small_airport","30.611944","-84.641667","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"6PA0","Myer Airport","small_airport","41.350101470947266","-74.93289947509766","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"K99V","Crawford Airport","small_airport","38.704200744628906","-107.64399719238281","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"YITT","Mitta Mitta Airport","small_airport","-36.513878741599996","147.359018326","AU","AUS","Australia","Oceania","-25.274398","133.775136","","","","","2019"
"KGYI","North Texas Regional Airport/Perrin Field","small_airport","33.714099884","-96.6736984253","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"ME89","Buzzy's Field","small_airport","43.608792","-70.972149","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LFIS","Saint Inglevert","small_airport","50.8826083032","1.73575687832","FR","FRA","France","Europe","46.227638","2.213749","","","","","2019"
"KHUF","Terre Haute Regional Airport, Hulman Field","medium_airport","39.4515","-87.307602","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KSIV","Sullivan County Airport","small_airport","39.114700317383","-87.448303222656","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"4PS3","Paraport Ultralight Flightpark","small_airport","41.787953","-79.517782","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KCEV","Mettel Field","small_airport","39.6985015869","-85.129699707","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LFQS","Vitry en Artois Airfield","small_airport","50.338299","2.99333","FR","FRA","France","Europe","46.227638","2.213749","","","","","2019"
"LSZO","Flugplatz Beromünster","small_airport","47.189999","8.20472","CH","CHE","Switzerland","Europe","46.818188","8.227512","","","","","2019"
"7MI3","Thrall Lake Airport","small_airport","42.11669921875","-85.5167007446289","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KCHN","Wauchula Municipal Airport","small_airport","27.51490020752","-81.880500793457","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"UUWW","Vnukovo International Airport","large_airport","55.5914993286","37.2615013123","RU","RUS","Russia","Asia","61.52401","105.318756","","","","","2019"
"88MN","Fox Field","small_airport","44.801700592041016","-93.95030212402344","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EDXE","Flugplatz Rheine-Eschendorf","small_airport","52.276389","7.492778","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"FAGC","Grand Central Airport","medium_airport","-25.986299514799995","28.1401004791","ZA","ZAF","South Africa","Africa","-30.559482","22.937506","","","","","2019"
"VT39","Taylor Airport","small_airport","44.607601165771484","-72.48040008544922","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"OK00","Jacktown Airport","small_airport","35.516300201416016","-97.02210235595703","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"CT42","Wings Ago Airstrip","small_airport","41.850101470947266","-73.26619720458984","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"47TA","Pleasure Field","small_airport","33.25600051879883","-96.88529968261719","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"61MA","Shirley Airport","small_airport","42.527000427246094","-71.66449737548828","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"FD08","Antiquers Aerodrome","small_airport","26.46540069580078","-80.1498031616211","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KCPS","St Louis Downtown Airport","small_airport","38.570701599100005","-90.1561965942","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"YSEN","Serpentine Airport","small_airport","-32.39496612548828","115.87098693847656","AU","AUS","Australia","Oceania","-25.274398","133.775136","","","","","2019"
"2DE8","Murphy's Landing Airport","small_airport","38.91357","-75.345334","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"37CA","Billy Joe Airport","small_airport","33.50699996948242","-117.07099914550781","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"MN55","Sandy Flats Airport","small_airport","44.7052001953125","-92.81189727783203","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"6MU4","Flying Shamrock Airport","small_airport","39.03779983520508","-91.72540283203125","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LIBD","Bari Karol Wojtyła Airport","large_airport","41.138901","16.760599","IT","ITA","Italy","Europe","41.87194","12.56738","","","","","2019"
"ME60","Sunny Hill Airport","small_airport","44.46839904785156","-69.81780242919922","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"7IS2","Aero Estates Airport","small_airport","38.52450180053711","-90.05690002441406","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"33AZ","Yolo Ranch Airport","small_airport","34.793156","-112.974472","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"VA61","Lovettsville Airfield","small_airport","39.264","-77.657204","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KHBI","Asheboro Regional Airport","small_airport","35.65449905","-79.8946991","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EBLG","Liège Airport","large_airport","50.63740158081055","5.443220138549805","BE","BEL","Belgium","Europe","50.503887","4.469936","","","","","2019"
"3MD8","Pokety Airport","small_airport","38.612300872802734","-76.17109680175781","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"OH38","Blue Bird Airport","small_airport","39.31449890136719","-81.61650085449219","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LS93","Greenwood Plantation Ultralightport","small_airport","29.61079978942871","-90.89839935302734","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"YCLT","Collector Airport","small_airport","-34.88330078125","149.41700744628906","AU","AUS","Australia","Oceania","-25.274398","133.775136","","","","","2019"
"K43A","Montgomery County Airport","small_airport","35.38819885253906","-79.79280090332031","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"4XS0","Pfeffer & Son Farms Airport","small_airport","29.931357","-95.95871","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"5TE6","Keystone Ranch Airport","small_airport","31.269167","-100.460833","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"80FD","Brady Ranch Airport","small_airport","27.113399505615234","-80.6333999633789","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"46MO","Sontimer Airport","small_airport","38.8083992004","-90.6126022339","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"CSW6","Sweetwater Farms Airport","small_airport","44.3459","-77.9277","CA","CAN","Canada","North America","56.130366","-106.346771","","","","","2019"
"KSHN","Sanderson Field","small_airport","47.233600616455","-123.14800262451","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EDXL","Flugplatz Barßel","small_airport","53.164444","7.793889","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"GVAC","Amílcar Cabral International Airport","large_airport","16.7414","-22.9494","CV","CPV","Cape Verde","Africa","16.002082","-24.013197","","","","","2019"
"EPMR","Mirosławice Private Airport","small_airport","50.957801818847656","16.770299911499023","PL","POL","Poland","Europe","51.919438","19.145136","","","","","2019"
"SDRA","Fazenda das Represas Airport","small_airport","-23.875600814819336","-48.05179977416992","BR","BRA","Brazil","South America","-14.235004","-51.92528","","","","","2019"
"MU07","Angle Bar M Airport","small_airport","38.39469909667969","-94.3102035522461","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"86KS","Weiss Airport","closed","38.705799","-94.824699","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EFVA","Vaasa Airport","medium_airport","63.050701","21.762199","FI","FIN","Finland","Europe","61.92411","25.748151","","","","","2019"
"EKAH","Aarhus Airport","medium_airport","56.2999992371","10.619000434899998","DK","DNK","Denmark","Europe","56.26392","9.501785","","","","","2019"
"47MN","Sons Private-Commercial Airport","small_airport","44.70000076293945","-93.86689758300781","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"TA24","Smoky Bend Ranch Airport","small_airport","31.472514","-98.702014","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LFAW","Villerupt Aerodrome","small_airport","49.410424","5.889301","FR","FRA","France","Europe","46.227638","2.213749","","","","","2019"
"KPMZ","Plymouth Municipal Airport","small_airport","35.80839920043945","-76.7593002319336","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"NZKD","Motu Kaikoura Island Aerodrome","small_airport","-36.1781005859375","175.32400512695312","NZ","NZL","New Zealand","Oceania","-40.900557","174.885971","","","","","2019"
"ME74","Miller's Field","small_airport","44.7495002746582","-68.98139953613281","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"ESKX","Björkvik Air Base","medium_airport","58.79079818725586","16.571199417114258","SE","SWE","Sweden","Europe","60.128161","18.643501","","","","","2019"
"KMCF","Mac Dill Air Force Base","large_airport","27.84930038","-82.52120209","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"VA99","Federhart-Ophelia STOLport","small_airport","37.90599822998047","-76.29049682617188","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"WY29","Vowers Ranch Airport","small_airport","41.619276","-104.785517","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"49XS","McCasland Ranch Airport","small_airport","31.448333","-98.321111","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
