"airport_id","airport_name","airport_type","airport_lat","airport_lng","country_iso_2_code","country_iso_3_code","country_name","continent_name","country_lat","country_lng","cases_per_week_14","population","covid19_percentage","covid19_percentage_label","report_year"
"IG07","Josephs Field","small_airport","39.05690002441406","-85.03559875488281","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"EPSY","Olsztyn-Mazury Airport","medium_airport","53.481899","20.9377","PL","POL","Poland","Europe","51.919438","19.145136","2574631.0","37846605.0","6.802805694196349","6.80%","2021"
"K3J7","Greene County Regional Airport","small_airport","33.59769821166992","-83.13899993896484","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"KX58","Indiantown Airport","small_airport","27.036399841308594","-80.44010162353516","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"EFTP","Tampere-Pirkkala Airport","medium_airport","61.414101","23.604401","FI","FIN","Finland","Europe","61.92411","25.748151","82053.0","5540718.0","1.4809091529292775","1.48%","2021"
"19WI","Erickson Field","small_airport","45.1952018737793","-92.05709838867188","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"KWDR","Barrow County Airport","small_airport","33.98289871","-83.66739655","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"KO28","Ells Field Willits Municipal Airport","small_airport","39.45130157470703","-123.37200164794922","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"6PA1","Tower Airfield","small_airport","40.51029968261719","-79.57980346679688","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"ESMJ","Kågeröd Simmelsberga Airport","small_airport","55.994701","13.0509","SE","SWE","Sweden","Europe","60.128161","18.643501","857401.0","10099270.0","8.489732426205062","8.49%","2021"
"EGSS","London Stansted Airport","large_airport","51.8849983215","0.234999999404","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","4384954.0","67886004.0","6.459290194780061","6.46%","2021"
"II34","Booe Airport","closed","39.273102","-87.122233","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"0PS3","Carsonville Airport","small_airport","40.49039840698242","-76.7666015625","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"OH22","Stoltzfus Airfield","small_airport","40.761199951171875","-81.77899932861328","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"EDPQ","Schmidgaden Airport","small_airport","49.429443359375","12.098055839538574","DE","DEU","Germany","Europe","51.165691","10.451526","3012158.0","83783945.0","3.595149404817355","3.60%","2021"
"WI1G","Gading Wonosari Airport","small_airport","-7.916590213775635","110.56400299072266","ID","IDN","Indonesia","Asia","-0.789275","113.921327","1566995.0","273523621.0","0.5728920209052073","0.57%","2021"
"LKSB","Stichovice Pluml Airport","small_airport","49.48609924316406","17.055599212646484","CZ","CZE","Czech Republic","Europe","49.817492","15.472962","1580189.0","10708982.0","14.755734952211144","","2021"
"LHZA","Zalaegerszeg-Andráshida Airfield","small_airport","46.884701","16.7889","HU","HUN","Hungary","Europe","47.162494","19.503304","720164.0","9660350.0","7.454843768600517","7.45%","2021"
"2IA9","South 80 Field","small_airport","43.190799713134766","-93.77079772949219","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"YELM","Elmore Airport","small_airport","-36.4901793786","144.647197723","AU","AUS","Australia","Oceania","-25.274398","133.775136","29419.0","25499881.0","0.11536916584042098","0.12%","2021"
"KFMH","Cape Cod Coast Guard Air Station","small_airport","41.657899","-70.52163","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"82LL","Cheechako Airport","small_airport","42.12950134277344","-88.99230194091797","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"KBLH","Blythe Airport","medium_airport","33.6192016602","-114.717002869","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"7NC5","Crooked Creek Airport","small_airport","35.933799743652344","-78.24669647216797","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"04FL","Cross Creek Farms Airport","small_airport","29.23940086364746","-81.22200012207031","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"PN38","Culmerville Airport","small_airport","40.662601470947266","-79.84559631347656","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"KCGS","College Park Airport","small_airport","38.9805984497","-76.9223022461","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"50II","Way West Airport","small_airport","39.773432","-86.754855","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"CA76","Flying T Ranch Airport","small_airport","33.0703010559082","-116.75199890136719","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"0ME4","Peasley Field","small_airport","44.742469","-68.474403","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"SCRQ","Rucañanco Airport","small_airport","-40.52190017700195","-72.77279663085938","CL","CHL","Chile","South America","-35.675147","-71.542969","1076499.0","19116209.0","5.63134144432089","5.63%","2021"
"PA51","Bowtie Airport","small_airport","39.90850067138672","-77.2052001953125","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"MA19","Berlin Lndg Area","closed","42.367595","-71.641701","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"PA76","Rosenzweig Airport","closed","41.136585","-75.860789","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"15WA","Sunset Airport","small_airport","48.27230072","-122.3570023","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"IN53","Miller Airport","small_airport","39.29238","-86.824231","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"KO27","Oakdale Airport","small_airport","37.75630188","-120.8000031","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"8LL7","Donald A. Hamilton Airport","small_airport","39.59450149536133","-89.59449768066406","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"K3A2","New Tazewell Municipal Airport","small_airport","36.410099029541016","-83.55549621582031","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"KECP","Northwest Florida Beaches International Airport","medium_airport","30.357106","-85.795414","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"KTIX","Space Coast Regional Airport","medium_airport","28.514799118042","-80.799201965332","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"EBZR","Zoersel (Oostmalle) Airfield","small_airport","51.264702","4.75333","BE","BEL","Belgium","Europe","50.503887","4.469936","925476.0","11589616.0","7.985389679865149","7.99%","2021"
"0IS4","Dawson Farms Airport","small_airport","39.76250076293945","-88.67150115966797","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"MMML","General Rodolfo Sánchez Taboada International Airport","medium_airport","32.6306","-115.241997","MX","MEX","Mexico","North America","23.634501","-102.552784","2280213.0","128932753.0","1.7685289012637464","1.77%","2021"
"2OH9","Caesar Creek Soaring Club Gliderport","small_airport","39.4767","-84.093803","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"CT48","Wychwood Field","small_airport","41.436798095703125","-71.92539978027344","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"LIME","Milan Bergamo Airport","large_airport","45.673901","9.70417","IT","ITA","Italy","Europe","41.87194","12.56738","3769814.0","60461828.0","6.235031464811153","6.24%","2021"
"MN67","Sky Park Airport","small_airport","44.6596984863","-93.51830291750001","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"EDBN","Neubrandenburg Airport","medium_airport","53.6022","13.306","DE","DEU","Germany","Europe","51.165691","10.451526","3012158.0","83783945.0","3.595149404817355","3.60%","2021"
"91KS","St. Joseph'S Landing","small_airport","39.243803","-96.033039","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"SBGR","Guarulhos - Governador André Franco Montoro International Airport","large_airport","-23.435556411743164","-46.47305679321289","BR","BRA","Brazil","South America","-14.235004","-51.92528","13482023.0","212559409.0","6.342708169648703","6.34%","2021"
"KDEC","Decatur Airport","medium_airport","39.834598541259766","-88.8656997680664","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"67AR","Wedington Woods Airport","small_airport","36.0978012085","-94.3075027466","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"06ID","Larkin Airport","small_airport","43.46269989013672","-116.35900115966797","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"8AN6","Isaacson Airport","small_airport","47.65919876098633","-117.68199920654297","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"ETSA","Landsberg Lech Air Base","closed","48.070599","10.906","DE","DEU","Germany","Europe","51.165691","10.451526","3012158.0","83783945.0","3.595149404817355","3.60%","2021"
"LIPI","Rivolto Air Base","medium_airport","45.978699","13.0493","IT","ITA","Italy","Europe","41.87194","12.56738","3769814.0","60461828.0","6.235031464811153","6.24%","2021"
"LECJ","Castejón de los Monegros Airport","small_airport","41.6077995300293","-0.21832700073719025","ES","ESP","Spain","Europe","40.463667","-3.74922","3347512.0","46754783.0","7.159720963735411","7.16%","2021"
"LIPM","Modena-Marzaglia Airfield","small_airport","44.631389","10.808611","IT","ITA","Italy","Europe","41.87194","12.56738","3769814.0","60461828.0","6.235031464811153","6.24%","2021"
"8OK4","Brandley Airport","closed","35.5042","-98.040604","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"IN71","Plew Airport","small_airport","41.18560028076172","-85.52159881591797","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"KJWN","John C Tune Airport","small_airport","36.18239974975586","-86.88670349121094","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"1NC6","Arant Airport","small_airport","35.055999755859375","-80.45010375976562","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"15MN","Tyler Farms Airport","small_airport","45.26219940185547","-94.51069641113281","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"1PN1","Napodano Airport","small_airport","41.33420181274414","-80.42060089111328","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"69TS","White Airport","small_airport","30.99880027770996","-97.75589752197266","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"WS11","Frievalt Airport","small_airport","45.10029983520508","-88.1333999633789","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"65XS","Birdnest Airport","small_airport","32.223201751708984","-97.28170013427734","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"5OK2","Christopher M. Rippee Memorial Airport","small_airport","34.776667","-96.245278","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"NZWN","Wellington International Airport","large_airport","-41.3272018433","174.804992676","NZ","NZL","New Zealand","Oceania","-40.900557","174.885971","2583.0","4822233.0","0.053564396411372076","0.05%","2021"
"EG74","Bruntingthorpe Airport","small_airport","52.492972","-1.12509","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","4384954.0","67886004.0","6.459290194780061","6.46%","2021"
"KD98","Romeo State Airport","small_airport","42.79610062","-82.97499847","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"EPPL","Plock Airport","small_airport","52.562198638916016","19.721399307250977","PL","POL","Poland","Europe","51.919438","19.145136","2574631.0","37846605.0","6.802805694196349","6.80%","2021"
"3MS6","E E Lane Airport","small_airport","32.554298400878906","-90.30290222167969","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"LLRM","Ramon Air Base","medium_airport","30.776100158691406","34.66669845581055","IL","ISR","Israel","Asia","31.046051","34.851612","835933.0","8655541.0","9.657778756983532","9.66%","2021"
"K8S1","Polson Airport","small_airport","47.69540023803711","-114.18499755859375","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"K2J3","Louisville Municipal Airport","small_airport","32.98649978637695","-82.38569641113281","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"CL77","Bonny Doon Village Airport","small_airport","37.070499420166016","-122.12699890136719","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"4II7","Sport Aircraft Flight Park Ultralightport","small_airport","40.105899810791016","-86.52189636230469","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"KMOR","Moore Murrell Airport","small_airport","36.17940139770508","-83.37550354003906","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"TX78","Block Ranch Airport","small_airport","32.329200744628906","-97.23190307617188","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"OA00","Taildragger Airport","small_airport","40.117000579833984","-81.57119750976562","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"5OH9","Furey Airport","small_airport","40.697200775146484","-81.17919921875","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"RJBB","Kansai International Airport","large_airport","34.427299","135.244003","JP","JPN","Japan","Asia","36.204824","138.252924","506237.0","126476458.0","0.4002618416148245","0.40%","2021"
"CFB3","Hespero Airport","small_airport","52.29999923706055","-114.46399688720703","CA","CAN","Canada","North America","56.130366","-106.346771","1067764.0","37742157.0","2.8291016859476263","2.83%","2021"
"KUMP","Indianapolis Metropolitan Airport","small_airport","39.93519974","-86.04499817","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"EDQG","Giebelstadt Airport","small_airport","49.6480560303","9.966388702390002","DE","DEU","Germany","Europe","51.165691","10.451526","3012158.0","83783945.0","3.595149404817355","3.60%","2021"
"CGL2","Harrow Airport","small_airport","42.05939865112305","-82.8407974243164","CA","CAN","Canada","North America","56.130366","-106.346771","1067764.0","37742157.0","2.8291016859476263","2.83%","2021"
"23NY","Jolamtra Landing Area Airport","small_airport","42.27980041503906","-77.33999633789062","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"7IS3","Hooterville Airport","small_airport","40.14339828491211","-89.091796875","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"SSBN","Belém Novo Airport","small_airport","-30.18777847290039","-51.182777404785156","BR","BRA","Brazil","South America","-14.235004","-51.92528","13482023.0","212559409.0","6.342708169648703","6.34%","2021"
"IL18","Crook Restricted Landing Area","small_airport","38.387001037597656","-90.19180297851562","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"65TN","Roach Farm Airport","small_airport","36.33420181274414","-82.66169738769531","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"YBLA","Benalla Airport","medium_airport","-36.551899","146.007004","AU","AUS","Australia","Oceania","-25.274398","133.775136","29419.0","25499881.0","0.11536916584042098","0.12%","2021"
"EDQT","Haßfurt-Schweinfurt Airport","small_airport","50.0180549621582","10.529443740844727","DE","DEU","Germany","Europe","51.165691","10.451526","3012158.0","83783945.0","3.595149404817355","3.60%","2021"
"TX67","Hodges Air Field","small_airport","32.3606","-97.302498","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"KPVB","Platteville Municipal Airport","small_airport","42.68939972","-90.44439697","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"FD49","Montgomery's Flying M Ranch Airport","small_airport","28.77359962463379","-82.13040161132812","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"7AK3","Gaede Airport","small_airport","60.476933","-151.17136","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"WMKJ","Senai International Airport","medium_airport","1.64131","103.669998","MY","MYS","Malaysia","Asia","4.210484","101.975766","360856.0","32365998.0","1.1149231363111374","1.11%","2021"
"CEM4","Innisfail Airport","small_airport","52.0786018371582","-114.0270004272461","CA","CAN","Canada","North America","56.130366","-106.346771","1067764.0","37742157.0","2.8291016859476263","2.83%","2021"
"KFME","Tipton Airport","medium_airport","39.08539962769999","-76.7593994141","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"KPLK","M. Graham Clark Downtown Airport","small_airport","36.62590027","-93.22889709","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"KE95","Benson Municipal Airport","small_airport","31.999396","-110.358224","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"13PN","Richland Acres Ultralightport","small_airport","40.45429992675781","-75.30460357666016","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"1FA1","Post Oak Ranch Airport","small_airport","28.85580062866211","-82.55259704589844","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"EDUZ","Flugplatz Zerbst","medium_airport","52.000832","12.148611","DE","DEU","Germany","Europe","51.165691","10.451526","3012158.0","83783945.0","3.595149404817355","3.60%","2021"
"29CN","Dubey Airport","small_airport","38.84989929199219","-120.83399963378906","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"FD08","Antiquers Aerodrome","small_airport","26.46540069580078","-80.1498031616211","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"OI27","Checkpoint Charlie Airport","small_airport","39.55670166015625","-81.5696029663086","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"7MI6","Wightman Airport","small_airport","43.11029815673828","-84.12640380859375","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"KACQ","Waseca Municipal Airport","small_airport","44.07350158691406","-93.55290222167969","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"7VA9","Hannah Field","small_airport","38.398333","-79.600278","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"33OK","Myrick Airport","small_airport","35.7432903732","-97.4055790901","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"SSRU","São Lourenço do Sul Airport","small_airport","-31.38330078125","-52.032798767089844","BR","BRA","Brazil","South America","-14.235004","-51.92528","13482023.0","212559409.0","6.342708169648703","6.34%","2021"
"CZBA","Burlington Executive","small_airport","43.4414531515","-79.850102663","CA","CAN","Canada","North America","56.130366","-106.346771","1067764.0","37742157.0","2.8291016859476263","2.83%","2021"
"3IN6","Holloway Field","small_airport","38.588333","-85.505833","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"78NC","Fuquay/Angier Field","small_airport","35.5443000793457","-78.74749755859375","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"K10C","Galt Field","small_airport","42.40290069580078","-88.3750991821289","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"VT44","Perras Field","small_airport","44.52669906616211","-72.58149719238281","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"FD53","Cub Haven STOLport","small_airport","28.45330047607422","-82.21499633789062","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"KOXR","Oxnard Airport","medium_airport","34.200801849365","-119.20700073242","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"EGPJ","Fife Airport","small_airport","56.1833","-3.22028","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","4384954.0","67886004.0","6.459290194780061","6.46%","2021"
"OI38","Hillview Airstrip","small_airport","40.30870056152344","-83.61519622802734","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"OK20","Sageeyah Airfield","small_airport","36.38370132446289","-95.64800262451172","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"LKHN","Hranice Airport","small_airport","49.5461","17.7043991","CZ","CZE","Czech Republic","Europe","49.817492","15.472962","1580189.0","10708982.0","14.755734952211144","","2021"
"05IA","Spotts Field","small_airport","43.13750076293945","-93.06829833984375","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"KDVN","Davenport Municipal Airport","small_airport","41.61029816","-90.58830261","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"KCEK","Crete Municipal Airport","small_airport","40.61790085","-96.92489624","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"6CA6","Eagle Ridge Ranch Airport","small_airport","38.327701568603516","-120.47699737548828","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"LOWW","Vienna International Airport","large_airport","48.110298","16.5697","AT","AUT","Austria","Europe","47.516231","14.550072","577007.0","9006400.0","6.406633060934447","6.41%","2021"
"LFQQ","Lille-Lesquin Airport","medium_airport","50.563332","3.086886","FR","FRA","France","Europe","46.227638","2.213749","5119585.0","67564251.0","7.57735773611995","7.58%","2021"
"CSN7","Farnham Airport","small_airport","45.28559875488281","-73.00779724121094","CA","CAN","Canada","North America","56.130366","-106.346771","1067764.0","37742157.0","2.8291016859476263","2.83%","2021"
"OK01","Sky Haven Airpark/Sellmeyer Field","small_airport","36.42900085449219","-95.9032974243164","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"NY35","Stanton Airport","small_airport","41.750099182128906","-74.11630249023438","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"CPR3","Palmerston Airport","small_airport","43.853599548339844","-80.7802963256836","CA","CAN","Canada","North America","56.130366","-106.346771","1067764.0","37742157.0","2.8291016859476263","2.83%","2021"
"EDAX","Rechlin-Lärz Airport","small_airport","53.306388855","12.7522220612","DE","DEU","Germany","Europe","51.165691","10.451526","3012158.0","83783945.0","3.595149404817355","3.60%","2021"
"95MI","Evad Enterprises LLC Airport","small_airport","44.087026","-85.7307415","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"YTYH","Tyagarah Airport","small_airport","-28.5946960394","153.551101685","AU","AUS","Australia","Oceania","-25.274398","133.775136","29419.0","25499881.0","0.11536916584042098","0.12%","2021"
"KRZT","Ross County Airport","small_airport","39.440399169921875","-83.02310180664062","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"EDXO","St. Peter-Ording Airport","small_airport","54.30888748168945","8.686944007873535","DE","DEU","Germany","Europe","51.165691","10.451526","3012158.0","83783945.0","3.595149404817355","3.60%","2021"
"40KS","Chanay Airport","small_airport","38.540000915527344","-95.45079803466797","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"K6I6","Darby Dan Airport","small_airport","39.94200134277344","-83.20490264892578","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"6FL0","Seminole Lake Gliderport","small_airport","28.405799865722656","-81.83789825439453","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"RJCH","Hakodate Airport","medium_airport","41.7700004578","140.822006226","JP","JPN","Japan","Asia","36.204824","138.252924","506237.0","126476458.0","0.4002618416148245","0.40%","2021"
"WI65","Dane Airport","small_airport","43.222198486328125","-89.46820068359375","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"CO02","Harrington Ranch Airport","small_airport","39.62969970703125","-104.51899719238281","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"EGBT","Turweston Airport","small_airport","52.0407981873","-1.09555995464","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","4384954.0","67886004.0","6.459290194780061","6.46%","2021"
"KGGP","Logansport Cass County Airport","small_airport","40.71120071411133","-86.3749008178711","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"AK67","Skid Marks Airport","small_airport","61.73860168457031","-150.072998046875","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"ETNN","Nörvenich Air Base","medium_airport","50.8312","6.65817","DE","DEU","Germany","Europe","51.165691","10.451526","3012158.0","83783945.0","3.595149404817355","3.60%","2021"
"KHNR","Harlan Municipal Airport","small_airport","41.58440017700195","-95.339599609375","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"LOWS","Salzburg Airport","medium_airport","47.793300628699996","13.0043001175","AT","AUT","Austria","Europe","47.516231","14.550072","577007.0","9006400.0","6.406633060934447","6.41%","2021"
"FL82","Oak Ridge Airport","small_airport","29.580536","-81.861181","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"K1S9","Chewelah Municipal  Airport","small_airport","48.314098","-117.742995","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"VA95","Spring Valley Airport","closed","37.597099","-77.8003","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
"07PN","Folmar Airport","small_airport","40.998889","-78.125278","US","USA","United States","North America","37.09024","-95.712891","31197877.0","331002647.0","9.425265109737929","9.43%","2021"
