"Source","Target","flights_count"
"EBLG","LEMD","5"
"EGKK","LIMC","38"
"VHHH","KJFK","4"
"ESGG","EDDV","2"
"EGSS","EDLW","7"
"OTHH","VIDP","14"
"LTFJ","EDDH","9"
"UAAA","ULLP","2"
"EPGD","ESGG","2"
"YSSY","VHSK","18"
"LFLS","EGNM","1"
"EDDB","LFNR","2"
"OLBA","LFPB","1"
"EGSS","LIRZ","6"
"ESGG","EPWR","1"
"MMTJ","KCRQ","1"
"KFNL","CYYC","1"
"CYUL","LFLL","4"
"LFBO","EDMO","1"
"CYND","KLUK","1"
"NZAA","CYVR","6"
"ZGSZ","RPLC","3"
"UUDD","OM11","1"
"EDDL","LGKO","4"
"EICK","LEBL","3"
"EGPH","LFLB","2"
"LPAR","EGSS","7"
"KLAX","EGKK","7"
"EIDW","ENGM","4"
"LIEA","EDDT","2"
"UGTB","LTBA","1"
"LSZH","LIBR","4"
"LKKL","EHAM","1"
"EKCH","KHWO","2"
"EPWA","ESKX","2"
"KORD","EPKM","1"
"EDDH","LFBD","3"
"EGJB","EGNV","1"
"CYYZ","LIMC","3"
"LSZH","OERK","1"
"ELLX","OERT","1"
"LIEO","LSGG","5"
"VOMM","OETH","1"
"LLBG","LFPO","1"
"EBCI","LFLW","1"
"VIDP","NZAA","1"
"UUBW","LKPR","2"
"LIME","LOAN","1"
"TBPB","KHWO","3"
"LMML","OMDB","1"
"EETN","EGLF","1"
"LMML","EGHH","1"
"LMML","EHAM","2"
"LIMJ","EDDF","1"
"LKPR","EGKB","1"
"ESSA","KOAK","3"
"2WA3","CYXX","1"
"OMDW","EGSS","1"
"LOLO","EBBR","1"
"KCRQ","CYVR","1"
"EDFH","K74S","1"
"LEBL","LILV","2"
"LSGG","OMSJ","1"
"UWUU","OMSJ","2"
"EGTE","LFPG","1"
"EGSS","LD57","1"
"SABE","SUGA","1"
"ESGT","EKRK","1"
"EGGW","LRCV","3"
"VOBL","LFPG","7"
"LEBL","LFLL","18"
"ULLI","LTBW","3"
"LEMD","LPAR","54"
"EBLG","KRIV","1"
"EHBK","ESGG","1"
"LFPO","LPPS","2"
"UKHH","LLBG","1"
"ESSA","EIWT","3"
"EDDK","LDZA","6"
"EBCI","LFBO","7"
"EDAQ","VHSK","1"
"LEBL","OMAA","1"
"LOWS","LSZH","6"
"RKSI","KJFK","17"
"LOWI","EHEH","2"
"CYVR","LFPG","3"
"LTFJ","UAAA","3"
"EKCH","LGSA","4"
"EPWA","KLAX","4"
"KLDJ","VHSK","2"
"CYYZ","KBWI","16"
"VHHH","RJTT","6"
"LSZH","LFLX","1"
"EDFH","LDPV","1"
"LZIB","LKKL","1"
"LFML","LGIR","2"
"CYVR","KPHL","1"
"OTHH","KIAH","1"
"EDSB","LFLC","4"
"EPWA","CYYZ","7"
"LFPB","EGLC","3"
"LEMD","LFLB","1"
"LFPO","LICJ","3"
"RJBB","LOWW","1"
"ESKN","LFMU","1"
"VIDP","EKCH","4"
"EBBR","LKVO","1"
"LSGG","OETH","3"
"ZGSZ","LSZH","2"
"ZBAA","EGLL","2"
"RKSI","RCAY","1"
"LPAR","UUDD","2"
"EGSS","EKAH","2"
"EGCC","EPLE","1"
"LSZR","EGSM","1"
"LOWS","EHRD","3"
"CYZD","VHHH","1"
"EGNJ","LFOT","1"
"VTBD","WIHH","1"
"EPWA","EKRA","1"
"LKVO","LB35","1"
"CYPK","KBFI","1"
"EGKB","OMDB","1"
"EPBY","EDDC","1"
"EGJJ","EGAC","1"
"EHRD","LFLC","2"
"LIPH","LEBL","1"
"LPPT","GGOV","1"
"EDJA","ELLX","1"
"EGNM","EPMO","1"
"LCLK","LLSD","2"
"EBBR","EDMP","1"
"LDZA","EDAM","1"
"YMML","EHAM","1"
"ZBAA","LSZH","1"
"KEYE","CPT9","1"
"ENGM","EDDB","17"
"LEBL","LTFJ","10"
"LIME","EBCI","14"
"LZIB","EBCI","4"
"YSSY","KSFO","14"
"VIDP","OMSJ","15"
"EGSS","LIEE","5"
"OMDB","UAAA","14"
"KSAN","CYYC","6"
"EGNP","LPFR","2"
"EGKK","EDDT","20"
"ELLX","LOWW","15"
"LSZH","LDZA","13"
"EGPF","CYYZ","2"
"EGGD","EITM","1"
"EDDM","EIDW","35"
"OMDW","UAAA","1"
"LROP","EHEH","5"
"LZIB","LSZH","2"
"OTHH","LIRP","4"
"OBBI","OLBA","7"
"EGLL","KIAH","4"
"LIML","LFHN","5"
"LFPG","RKSI","18"
"CYYZ","EIWT","7"
"GOBD","DAAG","5"
"LGAV","LKBU","1"
"LFPB","KTEB","3"
"LIRF","LHBP","16"
"LEMD","RKSI","4"
"LEZL","EDJA","2"
"CYQG","32LL","1"
"CYYJ","KFHR","1"
"LOWS","EDDN","1"
"EIBA","EGCC","3"
"EGKK","VHSK","1"
"LHBP","ENSI","4"
"LEMD","EDAM","6"
"EFHK","LPPS","1"
"EGKK","ENKJ","12"
"WBSB","VTBS","1"
"UAII","UUWW","3"
"LMML","EGGD","2"
"LOWW","EGLF","1"
"EGCC","TBPB","4"
"OMDB","VNKT","5"
"MMTJ","KELP","1"
"EBBR","LSZC","1"
"EGLF","LIML","2"
"EGNX","EDUO","2"
"LEMD","EDCT","2"
"LEAL","EIKY","2"
"SAEZ","KIAH","2"
"EPKT","OMRK","1"
"ESMS","EPKM","2"
"LFRS","LGAV","1"
"EDDH","LIPS","1"
"EDMA","LOWI","2"
"YSSY","ZBNY","1"
"EIWT","EGKK","2"
"LSZH","EGFF","1"
"LKVO","ESKX","1"
"EPPO","EGPH","2"
"TBPB","CYYC","1"
"MMMX","TS07","1"
"EDFC","LOWS","1"
"EDSB","LPPT","1"
"K9X1","RCTP","1"
"EGGW","ENGM","1"
"CYHM","IG07","1"
"EGLF","LSZG","1"
"VAJJ","RPLL","1"
"LSMP","EKRK","1"
"LMML","EPPO","1"
"EBCI","LILQ","1"
"CNJ3","KORD","4"
"CYYZ","KIAD","33"
"LFPG","EGCC","30"
"LFPG","K9X1","3"
"LPPT","EDVE","1"
"KLAX","YMML","21"
"EDDF","EPPO","3"
"UKKK","EPWA","15"
"SBGR","LIMC","7"
"EDDL","UUEE","25"
"RPLL","RJBB","25"
"KCLT","EDDF","4"
"OMDB","UUEE","16"
"SBGR","SUMU","15"
"VOMM","VTBS","12"
"LSZC","EGPK","3"
"CYYZ","KFLL","7"
"LFPG","UUEE","61"
"KBKL","CYYZ","4"
"LIML","EHAM","25"
"EDDM","FATA","5"
"MMMX","CYUL","21"
"KCLT","EINN","1"
"KGSP","EDRN","1"
"LFPG","OERK","3"
"EDDM","UKBB","21"
"KJFK","LPPT","6"
"LKPR","ENGM","1"
"LFLL","LTFJ","10"
"KGYY","CYTZ","1"
"EHAM","4GA6","7"
"EGCN","EPWR","1"
"LFLL","EBMB","13"
"UKKK","EGLF","1"
"SBGR","KHHR","4"
"EIDW","EDDT","15"
"KPHL","LFPG","12"
"EPWA","KLDJ","3"
"EDSB","EGGW","4"
"CYYC","KBFI","1"
"YSSY","FABA","2"
"LHBP","EBLG","2"
"LTBK","EDDV","1"
"LFLB","EGGW","2"
"OMDB","WIDD","5"
"ZGSZ","PANC","3"
"EVRA","LOWW","12"
"EGKB","EDDS","1"
"EHRD","LOWI","1"
"OTBD","KOWD","1"
"KJFK","LSGG","6"
"UUWW","LIDH","1"
"EHAM","LFLI","1"
"EIDW","KFTY","1"
"LHBP","EGNP","2"
"EDNY","LFRB","1"
"LIMJ","LSZV","1"
"EDDH","EIWT","2"
"EPWA","ULLP","2"
"LDZA","LWSK","1"
"EDDM","UUWW","3"
"UUDD","LFPO","4"
"EDDF","RCTP","6"
"OPSF","DAAG","1"
"EDLW","EPKT","5"
"EIDW","EGFF","3"
"UAII","OMDB","2"
"LFSW","EBMB","1"
"KJFK","LTBA","1"
"LOWW","LKBU","1"
"LRBS","EDTY","1"
"LFPB","LSZB","2"
"EYVI","EGGP","1"
"ESGG","LFPG","1"
"EDDF","TBPB","2"
"LLBG","EHEH","1"
"NZAA","YMUR","1"
"LKTB","EDNX","1"
"LWSK","EDNY","1"
"EDDF","EBAW","1"
"EDDF","UAAA","9"
"LIRF","EDDK","7"
"EDDF","KDFW","14"
"RPLL","OETH","8"
"EGSS","EETN","3"
"LFOB","EPMO","5"
"OBBI","LTFJ","9"
"LSGG","LIMB","1"
"LROP","ESSA","7"
"LEBL","LFPO","77"
"EIDW","EGSH","1"
"RJBB","LFPG","12"
"EGLL","OMDW","2"
"ZGSZ","UUEE","5"
"CYYC","0GE0","2"
"LOWW","UUEE","28"
"KORD","LEMD","7"
"LSGG","EHRD","1"
"LOWS","EDDF","28"
"SUMU","SAEZ","2"
"LWSK","EHEH","1"
"EGJJ","EGSC","1"
"LEBL","LIDP","10"
"UUEE","EDDL","28"
"FAGC","LIRF","3"
"LFPG","VABB","13"
"LROP","LIME","16"
"LSZR","EGBW","1"
"LEBL","EHEH","7"
"KORD","EPWA","8"
"UKBB","LGAV","8"
"EDDP","LBSF","1"
"LHBP","LMML","1"
"OTHH","VOMM","16"
"LFLL","UUEE","14"
"LIRF","MMMX","3"
"EGCC","LFMK","2"
"EVRA","EGCC","3"
"LEBL","EKEB","2"
"EGBB","LOWW","4"
"EDHI","LEBL","1"
"DAAG","LIMC","3"
"LIMB","EDDF","2"
"EDDK","LPAR","9"
"LIBD","LOWW","4"
"LSGL","LIED","1"
"EGNT","EGJJ","2"
"MMMX","KLAX","14"
"LFML","LMML","1"
"LEAL","ENVA","1"
"EGBB","LFHN","1"
"LFLS","EGBB","3"
"EHEH","LIPU","1"
"EPKK","OMDB","1"
"EGGD","LIMJ","2"
"EHEH","LIPS","2"
"CYTZ","FD74","1"
"25GA","SAEZ","1"
"CYYZ","KSAT","2"
"EGLC","ESSB","1"
"LIRA","EDVE","1"
"VHHH","EHAM","4"
"CYYC","KDWH","2"
"EPSW","EIDW","1"
"EHEH","LWSK","1"
"RCDI","RJFF","1"
"EDCT","UKVN","1"
"EGTO","LFAT","1"
"FATA","KJFK","1"
"EGCC","KSFB","1"
"EGNO","OEDR","1"
"ESGG","LSGG","1"
"EDDT","KLDJ","3"
"CSP6","EHAM","1"
"LKVO","EDDL","1"
"LIRA","LFPC","5"
"EDDF","LIPO","1"
"EDVE","EPPK","1"
"KIAD","EDDK","1"
"LIRQ","LEBL","1"
"LFKJ","EBCI","2"
"EGLF","LPFR","1"
"ENVA","ESGG","1"
"ETNL","LOWS","1"
"KMSP","CYUL","5"
"LOWW","EDDH","65"
"EKCH","VTBS","7"
"LSZH","LEMD","63"
"LIRF","LSGG","30"
"EGVN","EHEH","1"
"EGGW","EPLR","9"
"EKCH","EDDV","23"
"LFPG","LEMG","15"
"LFPG","LKKL","22"
"LHBP","LPPT","5"
"EKCH","LKKL","14"
"ESSA","KHHR","7"
"EGSS","LEBL","29"
"EGSS","LJLJ","8"
"LIMF","LEBL","12"
"EGKK","KSFO","5"
"OTBH","LIPA","1"
"OERK","OLBA","14"
"KJFK","CYVR","7"
"EGLF","EHAM","4"
"EDDK","EGKB","2"
"EDDM","LIMA","31"
"EBBR","GMTT","5"
"EGGD","EIWT","15"
"SAEZ","SBKP","12"
"RKSI","RJOA","3"
"FAOR","VHHH","1"
"OPKC","OBBI","4"
"EGKK","KDEN","3"
"LOWW","ELLX","16"
"EDDF","KTTN","1"
"LFPG","DTMB","1"
"LFPG","VIDP","18"
"KPSP","CYXE","1"
"KEWR","EDDM","13"
"EGSS","LFEN","1"
"LPFR","EDDK","8"
"EDDB","LFPG","11"
"SBGR","SUPE","2"
"ZBAA","KDAL","1"
"OEDF","OMSJ","9"
"LFPG","ZBAA","3"
"FAGM","LIRF","1"
"LFRS","LPFR","1"
"MMMX","KORL","8"
"EDDP","LIRA","3"
"EPMO","EGBB","3"
"CYVR","KSGS","2"
"OTBD","EFHK","4"
"RJTK","RKSS","4"
"LPPT","LLBG","2"
"UUDD","LTBW","1"
"LIED","EDDB","2"
"CYYZ","59NY","1"
"EKCH","ESMS","2"
"LIMC","LGSR","2"
"EDAM","OMDB","2"
"WSSS","VABB","1"
"VIDP","LTBW","2"
"LOWW","UKKK","7"
"88PA","EGLL","1"
"VNKT","OMAA","3"
"CYYZ","71MI","1"
"EGLL","KBOS","2"
"LFME","LOWS","1"
"LFLY","EDDM","1"
"LFAT","EGBK","1"
"EBLG","MMMX","4"
"OMAD","OLBA","1"
"LIPZ","EGMC","2"
"UKBB","LKBU","3"
"EPLL","EIWT","1"
"EPMR","LKBR","2"
"EDMY","LOLK","1"
"ENGM","KBFI","1"
"OMDB","RPLS","1"
"EDDM","33TA","1"
"KHPN","LSZB","1"
"PANC","RJAK","1"
"VTBD","RJAA","1"
"LYBE","LFOB","1"
"EDLA","LIMA","1"
"LL59","LEMD","1"
"LOWW","LKKB","1"
"KBOS","EKCH","1"
"OMSJ","EBLG","1"
"EDDM","LIPU","9"
"LHBP","EFHK","16"
"CYUL","KLGA","70"
"EHAM","KMSP","20"
"EIDW","LEMG","22"
"RKSI","YSSY","16"
"LDZA","LRBS","1"
"WMKK","RKSI","37"
"EDDH","EGLL","52"
"EHAM","LPAR","30"
"EGLL","YPPH","7"
"EGLC","LSZH","43"
"SBGR","SAEZ","88"
"LROP","LGAV","19"
"LEMD","EBLG","4"
"LTFJ","EGSS","31"
"LFPG","LIMC","87"
"LIRA","EGSS","35"
"VABB","EDDF","12"
"LPMA","EHAM","3"
"LSMP","LFBD","2"
"EGNM","EIWT","5"
"EIDW","EBBR","10"
"CYYZ","MMMX","27"
"OERK","UUEE","1"
"ENGM","EPKK","5"
"KPHL","CYOW","12"
"EPWR","LGAV","1"
"RKSI","KDFW","11"
"EGSS","LFBD","6"
"LICZ","EGKK","1"
"EGLF","LFPG","1"
"LOWW","EDDV","24"
"LWSK","LMML","1"
"EDDM","VTBS","7"
"LTFJ","LEBL","16"
"LIRF","ENGM","2"
"UKBB","LSZH","6"
"EDTF","LSPL","1"
"EDDW","EGSS","12"
"LFPG","LIDH","1"
"LICJ","LSZH","2"
"EHEH","EGCC","4"
"DTTA","LFPO","1"
"ULLI","EGGW","1"
"LIME","LEMG","1"
"EGPF","EPMO","2"
"EBMB","LIML","2"
"OMAA","YMML","2"
"OMAA","LSGG","2"
"LCLK","EHAM","1"
"RJTK","VTBS","3"
"EGMC","EHGG","10"
"EPPO","LOWS","2"
"LFOB","LOWW","4"
"LCEN","LTFJ","7"
"LFLB","EGPH","2"
"YSSY","VMMC","2"
"EHAM","LFFI","8"
"LZIB","LKBU","1"
"LHBP","LFBD","2"
"EDDK","LROP","3"
"RKTN","RCTP","2"
"LILB","EDVM","1"
"LEBL","VHSK","1"
"EHAM","LEBB","2"
"KLAS","CYHU","1"
"EGLF","OTBD","1"
"LFLB","EBBR","1"
"1XS1","EGLL","1"
"KSWF","CYOW","1"
"EBBR","LFDQ","1"
"LHBP","ESKX","1"
"VOBL","RPLL","1"
"LIMB","LFKF","1"
"WBSB","RCTP","3"
"LBSF","ESKN","1"
"LKPM","EDOD","1"
"EIWT","CYYZ","1"
"EDDN","LOLW","1"
"ZGSZ","EDAQ","1"
"UKBB","EKCH","1"
"CYHU","KFRG","1"
"ESSA","KLAX","2"
"KSEA","RJBB","7"
"RJTT","CYVR","7"
"LOWS","EDDH","6"
"OBBI","OMAA","10"
"ESSA","LOWW","27"
"LEBL","LIQL","7"
"GMTT","EBMB","6"
"KEWR","LPPT","6"
"EGLL","LPFR","7"
"EBBR","EDDM","31"
"EDDS","LSZB","1"
"LOWS","EDDB","6"
"RJTT","EDDM","9"
"VHSK","RJTK","3"
"RKSI","RJTK","18"
"LIMJ","EGGW","3"
"LTFJ","EDDL","28"
"EGLL","BIKF","17"
"EGLL","KEWR","30"
"EDDH","UUEE","15"
"LIMC","EGSS","14"
"EHAM","EGSL","1"
"LZIB","EDAM","3"
"RKSI","UIII","3"
"LHBP","LTBW","11"
"LIMC","LKKL","9"
"EBAW","LEAL","3"
"LTBA","LOWG","1"
"LSGG","CYHU","1"
"EGGD","LHBP","3"
"EYVI","EKCH","4"
"LFML","EGGW","3"
"KBCT","CYUL","3"
"EGHI","LFRN","1"
"LSZH","LPFR","3"
"EGCC","EBBR","7"
"EGSS","ESKN","4"
"EDDM","LOWG","17"
"LEBL","EGNX","7"
"LSGG","EGKK","53"
"EPGD","EGCN","2"
"LFBO","VHHH","1"
"UTTT","OMDB","1"
"EHAM","EDWR","1"
"VIDP","OEDR","3"
"8TX7","SBGL","1"
"EHRD","LEAL","10"
"EDDF","KDWH","4"
"LIPQ","EGSS","4"
"LOWW","LBSF","4"
"LSGG","EGBB","6"
"LEAL","ENSI","2"
"CCV4","KWRI","1"
"EGSS","LKNA","5"
"LFPB","OEDR","1"
"EGGP","LILQ","1"
"LOIJ","EDJG","2"
"EDDF","LIMJ","3"
"VTBD","WMSA","2"
"LHBP","EGPF","2"
"LEMG","EGTU","2"
"OMDB","LKBU","1"
"WBKK","ZGSZ","4"
"EDDF","LICJ","1"
"OLBA","EGNT","1"
"LBLS","EGLL","1"
"KCMH","CYZD","1"
"LFLL","EPKK","1"
"EDLP","LFOK","1"
"LEMD","OETH","3"
"EDAM","LJLJ","1"
"EKCH","ULLP","1"
"EKCH","UKBB","3"
"EDLV","ESKN","1"
"EDDH","LFRS","1"
"EGGD","LFLB","2"
"EDDF","SBKP","3"
"LKPR","EDDB","1"
"EINN","KORD","1"
"EBBR","ULLI","2"
"TXKF","KFLL","1"
"EGLF","LSGB","1"
"EGNX","IG07","1"
"WIDD","WMKK","1"
"CNJ3","KHWO","1"
"EVRA","UGTB","1"
"CFX8","KISM","1"
"ESSA","EDCT","1"
"USSS","EFHK","1"
"LFKX","EBAW","1"
"EKBI","EDAM","1"
"LDSP","EDDS","1"
"YMML","RJBB","1"
"KLDJ","SAEZ","1"
"LIMC","EDDM","48"
"TXKF","KPHL","5"
"ESSA","ENVA","12"
"EDDF","ESGG","33"
"EBBR","EITM","1"
"LEMG","EBAW","5"
"LEBL","GMTT","3"
"OMDB","LPPT","7"
"LIME","EDBL","1"
"EDDL","EKCH","42"
"EDDB","EGGD","7"
"YMML","KHHR","13"
"EDLV","ESKX","1"
"EDDV","EHAM","21"
"LRCV","LIME","3"
"EETN","EFHK","2"
"EKCH","ENSI","23"
"ULLI","EDDL","6"
"LEAL","EGPF","6"
"EGLL","VOBL","10"
"OERK","EGLL","14"
"EGSS","ESGG","9"
"LFML","LPFR","2"
"BIKF","EIDW","7"
"EGLL","KRDU","7"
"OMAD","VIDP","1"
"EGSS","LPAR","11"
"RJBB","RCAY","1"
"LSZH","LKKL","12"
"EPKK","EDDF","7"
"LFBD","EBTY","2"
"EHAM","RCPO","1"
"EIDW","EGNP","15"
"EPKT","LLBG","3"
"LTBA","ULLI","3"
"LFBO","EBLG","1"
"CYHM","KYIP","2"
"EDJA","LFPG","2"
"ULLI","LKPD","2"
"LFPG","RJAK","9"
"LIRA","EITM","2"
"CYQG","EGFF","1"
"LOLO","EBMB","2"
"EGNX","LIRA","2"
"OTBD","LIDC","1"
"CYYT","KBWI","1"
"OMDB","LEMD","14"
"LTBA","UAII","2"
"EGBB","LIRF","4"
"LSZR","LIMB","1"
"EDDP","LJLJ","3"
"LEMD","EDBT","3"
"RJTT","ZBNY","2"
"OMAA","OEDF","2"
"DTTJ","LFPO","2"
"LIME","EGSS","31"
"EDFM","EGLC","1"
"LOWS","LFPB","2"
"KTTN","SBGR","1"
"OEDF","OMAD","2"
"EDDL","LEPA","1"
"EGHF","EGJA","1"
"SBGR","SAAR","4"
"LEMD","LIPE","1"
"LICJ","LFPO","2"
"LFPO","LZIB","2"
"LOWW","LLSD","1"
"CNC3","KBNA","1"
"EDTX","LIMG","1"
"LMML","EGLL","3"
"SAEZ","KHWO","1"
"EDDF","FAGM","3"
"EPLL","EIDW","1"
"EPSC","EIWT","1"
"LFBO","LTBW","1"
"LFOB","LWSK","1"
"RCTP","RJFR","1"
"LKVO","EDDV","1"
"LIPV","EPWA","1"
"LFML","UUDD","1"
"LKPR","EPWR","1"
"OMAD","VOBL","1"
"KDEN","CYVR","18"
"EHAM","EGLL","101"
"VTBD","WMKK","97"
"EGLL","LMML","2"
"LEAL","EIDW","6"
"LEBL","LMML","2"
"LZIB","EGNT","1"
"RCTP","KSFO","31"
"EGKK","LEMG","47"
"EDDF","ELLX","12"
"KLUK","CYND","1"
"LSGG","LFKF","4"
"LOWW","EGCC","10"
"EDDH","EFHK","11"
"BIKF","EGLL","17"
"EIDW","EGGW","26"
"LPCS","EGBB","1"
"EGKK","LIRE","1"
"KACY","CYTZ","1"
"LKPR","LFMY","1"
"LTBA","OTHH","21"
"LEBL","EGNM","2"
"EHAM","KIAH","2"
"EBCI","LEZL","5"
"LPPT","LSZH","32"
"KRND","CYYZ","1"
"LEMG","LFPO","23"
"UUDD","LFML","1"
"RPLL","WIDD","7"
"LFPG","ZGSZ","1"
"LOWK","EGKK","1"
"EGKK","LTBA","1"
"EGGW","LFFI","3"
"SBGR","SUGA","5"
"EKAH","EGSS","2"
"RKSI","TS53","1"
"KLAX","EFHK","3"
"EDCT","EPWA","2"
"EDDP","LIRP","1"
"LZHL","LKJH","1"
"LFMV","LSZH","1"
"KIAD","GOBD","2"
"EKCH","EGKB","1"
"EGCC","LIPM","1"
"SBGL","LOWW","1"
"EPGD","EGSS","3"
"CYUL","EGKB","1"
"LFPG","EDDS","3"
"EDDN","LEAL","1"
"EBBR","LIMB","2"
"KMDW","CYVR","1"
"ETSI","LHLI","4"
"LSGL","EGTF","2"
"ESGG","EVRA","4"
"LSZH","KFLL","1"
"EGGD","EGJJ","1"
"EHAM","KLDJ","3"
"LEBL","VHHH","3"
"ESSA","ULLP","2"
"LEMG","LCLK","1"
"OTHH","KDWH","1"
"EIDW","EGSG","1"
"OLBA","WMKK","1"
"EGKK","LIMB","1"
"EICK","EPWR","1"
"LTBW","KJFK","1"
"31TX","CYVR","1"
"EFHK","LBWN","1"
"LFLB","EBKT","1"
"EBCI","LFNX","1"
"LEZL","LFRS","1"
"UUEE","EDFH","1"
"LOWS","LFME","1"
"LIML","OTBD","1"
"KEWR","CYHU","3"
"LTBA","OETH","9"
"LTBA","VABB","7"
"EDDB","LIME","12"
"EIDW","LIPS","2"
"EDDM","EGSS","8"
"EGLL","LPAR","35"
"EIDW","LPAR","21"
"EHAM","VHSK","5"
"MMMX","KDFW","49"
"EGBB","LFPG","18"
"MMMX","SBGR","18"
"LIPS","EBCI","6"
"SAAR","SBSP","1"
"OBBI","OEDF","4"
"EGMC","LEMG","8"
"EBBR","EPKK","1"
"KTEB","LSZH","2"
"LIPS","EDDF","4"
"LPPT","LKPR","1"
"EIDW","EPLL","2"
"CYUL","KBWI","7"
"EPGD","EDDH","1"
"RCTP","WBKK","13"
"KBFI","CYVR","23"
"LOWW","ULLP","1"
"EKCH","LIRQ","1"
"MMMX","KBWI","1"
"KSFO","CYYZ","24"
"CYOW","KLDJ","12"
"LEZL","LPAR","9"
"LIRP","LKBU","1"
"EGSS","LIPU","6"
"EPWR","EICK","2"
"OA16","CYHU","1"
"EDDT","LIRP","1"
"OMDB","ENKJ","4"
"RKSI","RPLS","1"
"EHBK","EDDM","1"
"LSGG","EGAD","1"
"EGGP","LIMC","2"
"EFHK","LPMA","2"
"OERK","OMDW","2"
"EDDT","LHTM","1"
"KMIA","EGGW","1"
"VHSK","EGKK","1"
"LFLL","LPFR","4"
"EGNM","LFHN","1"
"EGCC","LFPB","2"
"EGHI","LSZC","1"
"LFPG","LIMB","4"
"EGFF","LEBL","1"
"EGLL","LTBA","1"
"LROP","LILV","3"
"EHAM","EPKN","1"
"KIAD","LPAR","3"
"LOAV","EDVE","1"
"EGKB","BIKF","1"
"EGPK","BIRK","2"
"EDLB","EHLE","1"
"LDSR","EDTY","1"
"EDDS","BKPR","1"
"EDDK","LFPO","1"
"GOBD","LFLL","1"
"CYOW","KJFK","1"
"RJTT","KSJC","1"
"LFMP","EGBB","2"
"LIPS","EHEH","1"
"EVRA","EKHM","1"
"LOLE","EDOE","1"
"EHAM","LKSZ","1"
"KIAH","RJAK","1"
"UUEE","4OH4","1"
"YSBK","LGTT","1"
"OTHH","LIRA","1"
"NTAA","KSFO","6"
"EDDM","ESSA","36"
"LCLK","EGGW","1"
"LSZH","LEMG","13"
"RPLL","VTBD","8"
"CYVR","RCTP","19"
"ESSL","EHAM","2"
"EVRA","EDDF","12"
"LOWW","EGLL","62"
"LFPO","LIRQ","5"
"EGLL","LSZH","83"
"OTHH","UKBB","11"
"LSGG","EGSS","19"
"OMDB","EBBR","6"
"KORD","CYYC","16"
"EGCN","LROP","4"
"LIML","EDDM","1"
"EGPH","EDDF","12"
"MMMX","KDWH","21"
"LFBH","EBCI","2"
"ULLI","LOWW","4"
"LKVO","OTBD","1"
"SULS","SADF","5"
"EDDW","UKKK","2"
"VHHH","LSZH","6"
"EBCI","LFBD","5"
"KOPF","CYYZ","12"
"EDDK","LTBW","11"
"CYHM","KAKR","1"
"VABB","OMAA","3"
"EICN","EGGP","1"
"OBBI","UUDD","9"
"EIDW","EGHH","4"
"LEMD","EDDT","28"
"LTBK","EDDL","4"
"OBBI","VTBS","7"
"RKSO","RJTJ","3"
"EPGD","ENGM","4"
"LIRQ","EBMB","1"
"GMTT","EHAM","4"
"EHAM","EPKK","3"
"EPWA","LEAL","1"
"LFLL","EPWA","2"
"LSZB","EVRA","1"
"EBLG","EGNX","8"
"OMSJ","OE50","1"
"EGGW","LFBO","6"
"OMDB","OIKQ","4"
"NZAA","YPPH","9"
"VOMM","WIDD","6"
"EDDP","EGSS","3"
"EIDW","EGPH","58"
"KDFW","LFPG","9"
"LFML","LSGL","1"
"EGKK","LIML","20"
"CYUL","EDDF","6"
"EBOS","LIMP","1"
"EKBI","EHAM","3"
"ESSA","LMML","1"
"EGSS","EGJB","1"
"EDJA","LGAV","2"
"EGJJ","EGLF","4"
"VAJJ","WIDD","1"
"EGNR","EDDF","1"
"CYYZ","80PN","3"
"UUWW","LB36","1"
"EBBR","LILV","1"
"EHGG","EDAZ","1"
"EGSS","EKVH","1"
"YMML","LFPG","2"
"VTBS","RJBB","1"
"EGNH","EIWF","2"
"CNV9","KOPF","2"
"KOAR","CYUL","1"
"EGSS","KIAH","1"
"BIKF","KTPA","1"
"LSZF","EDLV","1"
"EDDP","EPKT","2"
"LEMD","FAGM","2"
"LKPR","RKSI","2"
"EDFH","ENSI","2"
"VHSK","VTBS","2"
"LFBD","LIDC","1"
"EHRD","LHBP","1"
"ELLX","EHTW","1"
"LGRP","EGSS","1"
"KBFI","RKSS","1"
"BIKF","EPKT","1"
"EGLL","FAOR","1"
"EGKA","EIDW","1"
"LMML","EBBR","2"
"OBBI","VMMC","1"
"LIMC","LFPB","1"
"EGJB","EGNX","5"
"LFLL","EHAM","14"
"LFPG","LIRF","89"
"RKSS","RJTL","7"
"EHAM","KSGS","1"
"LEBL","LFPG","87"
"EGGW","EIKN","9"
"EGKK","LOIR","13"
"LFPO","LIRF","54"
"VHSK","RJBB","5"
"OTHH","WMKK","17"
"LIRF","EDDF","54"
"LEMG","LKPR","3"
"LOWW","EDDT","87"
"EDDF","LHBP","51"
"CYVR","KPSP","16"
"OTHH","LGAV","15"
"EDCT","LJLJ","1"
"KTPA","CYHM","2"
"EDDN","LHBP","8"
"EDDH","LEBL","18"
"EPWA","LKSN","3"
"VABB","LTBA","6"
"CYYC","0CA3","1"
"LTFJ","OERK","5"
"LEBL","EGPH","10"
"LTBA","EFHK","8"
"LROP","OTBD","2"
"SBGL","SAEZ","31"
"CYYZ","KSDL","2"
"EPKK","EGKK","2"
"OMAD","OEDF","1"
"OTBD","EGPH","2"
"EPWR","EGPF","2"
"ESSA","EDBT","1"
"EGSS","UKBB","5"
