Source,Target,Weight
UA,HU,30
PL,ES,146
IS,ES,32
SA,JP,1
HU,LU,15
LU,TH,1
NO,FI,142
LV,MT,1
HR,SK,2
KZ,IT,1
CV,FR,9
DK,QA,80
FI,EE,12
NL,CH,466
DE,RU,1528
RO,US,17
GB,UY,2
EE,DK,49
HU,SK,2
CV,BR,1
ES,FR,2404
SE,LT,28
LV,LV,25
GB,HR,46
PL,SG,5
BS,US,61
AE,GB,777
ES,IS,24
LV,IS,9
CA,MA,2
RU,PT,63
IL,RO,40
AR,CA,13
GR,RO,43
AU,CN,8
JP,NZ,18
AU,MO,39
CN,DE,3
IT,MY,2
SI,FR,7
IT,IT,8720
AE,PH,151
RU,BG,49
HU,GB,597
BG,GB,125
MA,DE,10
ID,NP,2
KR,IT,11
TR,MK,25
NP,MO,3
IT,SK,38
PL,SK,4
CY,AT,3
UA,DE,193
DK,ES,278
BN,PH,49
LV,RU,332
PL,PT,60
AE,KZ,120
DK,TH,17
PH,NZ,12
US,BH,28
US,FI,39
AT,LT,11
AU,SA,4
GR,SA,6
GB,IN,446
AE,ID,42
IL,IL,22
FR,GR,144
TH,NP,5
SE,SN,1
MA,SN,1
PT,LU,109
NL,RO,139
MA,RU,1
BR,IT,130
GB,QA,451
CZ,HR,3
TH,RU,6
GB,HU,597
BE,NO,154
CN,GB,6
IT,AR,41
XK,HU,2
RU,LK,8
ZA,LU,1
QA,TH,78
FI,RO,9
LU,BH,5
TR,MT,6
RU,SK,20
FR,GB,3242
NL,GB,3013
CZ,QA,73
GB,SG,70
CH,ID,13
QA,US,288
JP,HK,654
DE,LV,320
QA,RU,122
NL,MX,51
BE,HU,184
BR,IE,13
SN,US,20
JP,IT,5
AR,BE,7
QA,LK,45
TR,TH,21
CN,NZ,3
VC,LC,2
PH,DK,1
CN,RU,3
JP,FI,30
RO,MT,2
TH,GB,2
SN,MR,1
BE,IT,865
GR,DE,266
GE,RU,37
FR,RO,199
HU,HU,24
AE,SG,63
SN,IN,12
RU,LB,3
SK,GB,147
FI,IM,1
CN,IE,1
SG,NL,1
LT,SE,29
AE,MK,2
CL,US,1
GM,BE,19
BE,FR,707
RO,AT,199
RU,HU,146
JP,ID,82
FR,BE,706
MY,NP,73
HK,BE,9
CV,SE,4
SG,ID,17
MX,ES,93
SN,CH,2
DZ,CH,24
LB,CH,10
GR,SK,4
GB,IE,4430
GB,ID,43
BE,LV,63
PK,AE,3
BH,LB,1
MT,PL,3
PF,US,74
IT,IM,1
GB,RU,336
SA,GR,4
LU,TW,15
AT,XK,9
HU,BE,173
ZA,MZ,2
LB,DK,4
US,CZ,2
MY,CA,1
PL,CZ,50
HK,GB,108
AU,PH,143
US,IL,60
IT,IL,106
GB,SN,1
MT,NL,2
JP,TH,70
CN,KR,22
QA,MA,2
QA,MY,97
XK,CH,22
UA,PT,6
SA,FR,50
SK,HR,1
NP,SG,3
RO,IS,3
GG,JE,12
CH,GM,1
ES,LU,121
SA,TH,2
JP,CZ,3
CH,BH,2
FR,LV,54
BY,RU,1
GB,SE,894
NL,FR,833
DE,SK,51
CA,DE,245
US,GB,3350
IL,US,70
GB,MX,47
IN,NP,193
LB,DE,9
BH,IE,2
UA,KZ,20
CV,BO,1
BH,SG,1
BE,AT,252
HK,SG,59
IE,TR,42
TW,IN,33
GR,PL,38
MX,EC,12
LU,BE,12
ZA,ES,15
DZ,MA,1
BE,BR,2
ES,BG,22
CA,GD,1
IE,DK,74
ES,SK,12
TH,CN,3
MK,CH,12
BE,LT,10
MA,QA,2
LC,US,5
LT,IT,27
GB,HK,160
ES,HK,23
CH,ES,821
ID,PH,33
NL,LV,71
SG,NP,1
FI,GR,5
ES,MA,129
TR,KZ,151
TW,NL,60
IE,RO,32
HU,RU,150
TH,KR,3
PT,LV,9
IE,US,657
KR,FR,11
TR,DE,1798
PL,NO,75
LC,BB,4
LT,GB,75
BO,EC,1
SG,DE,8
LT,UA,1
JP,BE,3
HR,PL,12
SA,BE,5
KZ,DE,146
SK,HU,6
IN,US,96
UZ,IN,3
ES,IL,52
NL,EE,18
AE,IS,1
ES,CZ,189
DK,BG,4
KR,LU,2
FR,BH,21
BR,CH,34
EE,AT,8
AE,SA,889
ES,AR,127
PT,NL,376
AU,ZA,38
AE,LK,67
HK,TH,22
QA,MK,4
MY,MO,76
GM,ES,12
JP,DK,10
RU,DK,64
RU,AT,281
LU,SG,11
CH,IN,60
CH,DZ,22
MY,PH,306
CH,ZA,31
CZ,GR,26
AT,PT,91
GG,BE,2
LB,NL,2
JP,CA,66
IN,LU,7
GB,MK,4
LU,KR,1
DZ,RU,5
MY,CH,9
BO,AR,37
FR,IT,2430
TR,IT,471
UY,US,35
DE,PT,1069
BE,FI,81
NL,ZA,37
CZ,IL,17
ZA,DE,117
MK,SE,12
CY,ES,2
FR,LU,130
DK,RO,10
AT,SK,15
DZ,MR,1
GB,AT,951
RU,AE,464
MX,CA,288
SN,DZ,22
ZA,HK,24
IS,IS,40
TR,IE,81
IN,CA,38
GG,NL,1
BH,FR,19
IE,QA,40
EE,TR,23
CA,IN,73
FR,CV,3
AE,CZ,112
LV,ES,36
IT,NO,26
SN,BR,33
AR,SN,3
RU,RO,47
GR,CZ,14
HU,FR,187
NO,IE,27
EE,QA,1
PL,QA,70
HU,TR,108
IE,CH,140
SN,AE,17
ZA,AU,46
MY,GB,99
PT,IL,1
ES,DK,367
CA,HU,1
IS,BG,1
BE,MO,2
NL,PH,1
BH,QA,11
DK,RU,57
IS,RO,2
DE,CN,3
IE,CN,2
SG,FR,2
AR,FR,22
GG,GB,177
AU,QA,135
AT,IL,43
AE,AE,390
ZA,DZ,1
LT,PL,6
CH,HK,29
LV,EE,68
MX,GB,46
US,MX,1820
KR,NP,2
PH,DE,9
IT,TH,24
BE,RO,145
NZ,GB,1
BE,MT,7
IE,GG,3
LB,FR,33
PH,FR,1
NL,DE,1509
NO,NO,2118
SI,SI,77
IT,AE,205
KZ,TR,130
CH,RS,1
AE,PL,60
FI,HK,35
AU,NZ,1633
DE,RO,444
ES,HU,139
FR,JP,110
NZ,PF,25
CA,SE,1
GB,GG,279
ES,MK,1
XK,GB,2
CN,TW,22
RU,LT,35
TR,RU,480
DK,IN,18
ES,PL,179
US,NO,78
IN,GR,4
CZ,IE,60
CZ,SI,5
PL,BG,7
AE,NL,167
RU,LU,3
HK,NZ,38
MA,US,1
GB,BM,24
MK,SI,1
DE,LT,53
FI,LT,4
PT,AT,84
NL,PL,246
DE,IN,290
TW,JP,1178
NL,LB,3
IE,IM,46
RU,BY,1
MY,BN,237
HR,HU,4
CA,VC,3
PL,CA,28
IT,LU,194
HK,MO,12
LU,MY,9
RO,FR,205
LT,NO,15
MY,IN,491
IN,SG,255
SN,TR,29
DE,UA,224
IN,GB,457
CA,PH,52
KR,MX,2
AZ,DE,1
NO,HU,33
CV,NL,11
BG,LU,1
TW,CZ,1
PH,MO,135
IL,CH,37
TR,KR,12
ES,GG,1
BG,CY,8
IS,FR,77
FR,QA,117
FI,TR,43
SI,TR,32
NO,IT,35
RO,RO,29
RU,GB,389
MT,IE,1
ZA,JP,1
LU,SE,1
AT,LU,83
AT,MK,14
JE,GB,297
UA,FR,50
BO,BO,1167
DE,TR,1548
CY,TR,182
JP,TW,1069
NZ,AE,48
LK,AU,8
SG,HK,8
TW,RU,8
HR,PT,2
SA,MY,23
KZ,FR,3
US,PT,131
TH,HK,31
IE,BH,1
FR,KZ,1
RO,NL,116
JP,SE,11
ID,TW,34
EC,AR,1
HU,DK,59
IE,GB,4332
RO,QA,62
TR,BG,44
NL,TR,336
CH,PT,358
LB,DZ,4
RO,IL,31
HR,IL,1
SI,CH,8
NL,SN,10
ID,LK,8
IL,KZ,2
UA,NL,23
CN,CA,4
KZ,CH,4
NZ,AT,1
LV,AT,51
NO,GB,346
IT,US,475
HK,ID,101
TW,HK,810
FR,IS,80
UA,GB,58
CA,IM,1
HU,IL,24
BN,TW,10
FI,PL,60
HU,ES,128
SI,BE,17
IN,BR,1
CY,FI,1
IT,MT,40
BH,CY,1
AE,US,389
GB,US,3374
GB,CZ,658
AU,US,477
KR,PH,52
IT,QA,231
ES,TR,227
AZ,TR,3
PL,ID,3
CZ,AE,107
DK,GB,984
BB,BR,3
IL,PT,2
BH,LK,1
CH,LK,3
CZ,NL,177
HK,CA,74
UY,CZ,1
DK,SG,7
GB,CN,3
IE,HR,1
MY,US,10
CA,IT,47
US,PH,118
AU,IT,27
HK,NP,9
GB,JE,348
FR,TH,23
GB,MY,96
PH,AR,1
QA,CZ,63
NL,MO,8
MK,SK,5
QA,FR,104
MT,IT,17
DE,AT,2885
LV,NO,93
CA,AE,42
GB,TR,487
IN,MX,5
TN,DE,1
SA,HU,2
LB,RO,4
CY,CZ,1
NL,MK,3
FI,MO,8
CZ,PL,49
AT,TR,215
BR,TR,21
AT,UA,84
US,UA,11
ES,ID,1
US,BB,91
AE,EE,1
CH,JE,3
ES,BR,136
IL,CA,13
IE,CA,75
IN,TH,166
NL,BH,16
HK,CH,25
MT,ES,3
GB,FR,3488
HK,FR,31
IL,DE,102
HK,IN,147
MA,TR,5
ES,AU,4
US,LB,1
AR,GB,47
PT,BR,173
SI,XK,1
SE,TH,21
TR,AT,236
PT,ES,905
PL,AE,73
BN,AU,31
IN,IS,1
LU,GB,212
DZ,DE,26
IS,HU,10
CZ,CH,143
MX,BE,7
IS,KZ,1
IS,CZ,2
IT,MK,6
IN,ZA,5
LT,CH,1
CZ,MT,1
FI,DK,308
CA,AT,21
DE,BE,868
ZA,QA,65
FI,SG,8
CZ,UA,27
PT,AE,58
TW,AE,46
DK,HK,15
CZ,IS,1
DZ,GB,41
FR,ZA,31
NL,GM,28
MA,CH,4
ES,FI,243
AR,CH,6
GM,DE,1
JP,PH,265
AT,QA,62
MX,US,1971
US,TR,181
SK,ES,13
UZ,AE,2
LK,HK,10
AT,IS,14
SA,PH,60
TR,NP,11
AU,TW,70
UA,UA,3
NL,RU,240
NO,PT,20
PT,RO,9
LK,CH,3
PL,HR,9
GR,IN,3
MY,ID,622
IT,ES,1931
DE,LB,14
US,SE,125
GR,SE,18
MY,DK,4
CA,LV,2
GB,CY,52
SE,CZ,70
GB,LV,202
NL,BE,161
PH,HK,405
FR,JE,15
IN,IE,1
MY,IT,6
BE,JP,5
IN,BE,19
IS,TR,1
IS,US,334
CA,FR,216
CH,FR,1201
KR,ID,3
DE,IS,157
RU,GR,69
DE,KZ,45
SN,ES,45
CH,RO,44
LT,CZ,1
GR,DK,22
US,RU,126
HR,FI,2
CN,FR,2
IL,LT,6
BR,QA,31
DE,FI,638
LU,BR,34
DK,IL,4
AE,JE,1
GB,AZ,1
PL,SI,2
CY,FR,3
CH,IT,745
SA,DE,67
KR,CZ,5
DK,GR,36
EG,DE,1
IT,BE,846
PH,IT,17
SA,CH,29
PL,BE,207
PH,BR,2
AE,MO,9
LT,RU,24
ZA,GG,1
IL,LV,5
IE,LV,28
HU,CY,2
BM,US,223
NL,ES,957
NP,AE,182
KR,HK,78
NO,LV,80
DK,SE,867
LV,HU,13
HR,NL,34
GM,SE,6
MX,LU,5
LK,MY,40
IN,BH,133
SA,BH,187
AT,LV,52
QA,IN,418
ZA,AE,140
ID,JP,40
DE,BB,12
IT,HK,35
BG,RU,42
BH,GR,11
AE,HU,33
US,TW,525
GB,TW,33
CN,CH,1
DZ,FR,796
ZA,SA,5
AE,PK,5
HU,US,30
PL,GB,1242
KZ,HK,26
NO,EE,30
TW,GB,37
AR,MX,31
CA,TW,101
ID,BN,9
PL,SE,173
US,AU,524
KR,TR,11
TH,TH,15
DE,HK,82
IE,CZ,59
XK,DE,20
KR,MO,34
AU,DK,4
PH,RU,3
HK,FI,21
DE,HU,784
GB,NO,588
AU,SG,142
LB,TR,75
DK,FI,301
SI,DE,96
GB,DK,1043
BR,UY,155
SG,IT,4
US,BE,345
KZ,JP,1
SE,LU,1
PL,LT,5
RU,GE,30
SE,IN,13
PT,BE,285
XK,NO,1
RU,LV,345
AU,GR,4
AE,SN,22
AU,TH,42
HK,MY,170
FI,KR,6
SK,DE,48
TR,IN,108
SK,CZ,54
NP,SA,8
GR,HU,26
HK,BN,11
FR,BR,126
SE,BE,304
QA,ZA,69
VE,VE,19
NO,FR,80
AE,DE,491
QA,HR,62
DK,HR,21
HK,US,394
SN,BB,2
BE,ZA,7
CN,NP,1
US,HU,30
BE,UA,23
RU,SA,1
MA,SA,1
TW,LK,1
AT,RO,202
LU,MO,2
AE,GE,1
TR,TW,19
NL,SI,24
GB,IT,3317
CZ,LT,3
DZ,AT,12
KR,AT,11
NP,US,1
BH,NP,2
CH,IL,40
ES,GM,13
CN,PH,4
US,MA,1
ES,SE,385
SK,BG,5
GM,NL,29
CH,MK,13
SE,BH,1
TH,CH,1
AE,CN,6
IS,SI,1
DE,DE,24106
IT,FR,2356
CH,LT,1
NL,US,706
GB,JP,87
EE,CY,1
US,PL,89
BN,GB,21
QA,NP,139
FI,SE,868
FI,IE,25
LU,HU,1
RU,NL,203
CA,CH,84
FR,SK,18
NZ,NZ,4674
AU,AT,1
CH,SA,21
AU,IN,48
GM,CV,1
IT,ID,3
TR,PT,63
ID,AU,44
JO,AE,1
NZ,CZ,1
SI,HU,6
GR,BG,20
BH,NL,15
KR,TH,17
MO,TW,76
GE,PL,1
NP,FI,1
GB,SI,69
ES,AT,386
CH,GB,2966
IT,RU,699
TR,UZ,9
KR,HR,2
FI,LV,113
BR,VC,1
IT,MA,8
QA,SE,81
XK,IT,1
AU,CA,81
GR,SG,2
RO,RU,46
IE,FI,21
MT,SK,1
IL,HR,1
BE,DE,831
EE,DE,93
BH,IN,135
RO,TR,135
ZA,ID,5
HK,IL,14
IL,BR,4
SE,MK,12
CV,US,3
NL,MT,4
FR,FR,10519
TR,SG,22
IL,GE,1
DE,CZ,467
CY,LB,13
IT,PT,402
GB,BN,29
GB,RO,387
CA,BR,35
IT,AZ,1
GM,GB,50
TW,BR,1
MK,DE,30
DZ,QA,29
BH,TR,62
GB,LB,27
ZA,IT,20
BH,BE,4
BE,SN,37
QA,LU,54
NL,CY,4
JP,CH,18
NP,RU,4
SK,RU,21
ZA,FR,69
PT,IE,147
LC,GD,1
US,CL,1
FR,SG,29
RO,BG,12
JP,TR,7
RU,CH,286
SI,GB,69
AE,FR,228
DE,IT,3484
LT,AT,12
DE,QA,213
NL,PT,438
BR,EC,14
TR,IL,99
US,PF,73
MX,BR,77
SA,LK,10
SE,KZ,1
NZ,TH,13
RU,CY,39
TW,MO,296
KR,PL,4
CY,LV,3
ZA,CN,1
DZ,MY,2
SE,DK,926
LU,AT,73
LU,DE,230
CZ,RU,325
DE,IL,107
RU,IS,5
IN,RU,82
CH,SN,1
TR,RO,176
IN,NL,134
GB,TN,1
VC,VC,2
DK,MY,1
CH,MA,1
SK,BE,18
SG,CH,4
IE,AT,97
FI,AT,82
LV,DE,295
IT,SA,34
HK,AU,183
CA,BB,46
HK,KR,38
BH,BH,5
GE,NL,1
DE,CY,32
BH,MY,2
SK,IT,37
NL,LT,15
SI,AT,34
HR,QA,62
ES,NO,233
BO,CL,1
DE,ZA,115
MK,TR,22
JE,IE,3
GG,IE,1
GW,FR,2
PL,NL,211
UA,RO,1
AU,HU,1
EE,FR,13
EG,FR,1
SN,AT,1
DE,IE,805
IL,PL,67
XK,TR,12
PH,ID,80
LU,PT,110
AE,NO,45
SE,US,124
PT,GR,9
NL,JP,33
LV,CH,51
NZ,AR,13
AE,IT,193
IS,CA,109
SI,HR,5
QA,PK,1
NZ,SG,27
SE,SE,4237
LV,TR,24
DE,NO,367
UA,AE,32
AU,HK,349
GG,NO,1
RO,GB,391
US,GR,31
HK,HU,5
IT,JP,17
PT,SN,35
DE,TH,52
AE,NZ,50
PH,MY,294
IL,DK,6
SA,QA,1
ID,CN,2
RU,DE,1515
AT,PL,111
BN,SG,1
IT,DZ,82
ID,GB,4
PH,SE,5
GB,AR,41
UA,US,7
CA,LC,2
NL,KR,6
SN,CA,1
NL,HU,173
SE,AE,71
MA,IT,13
GB,IS,512
IT,JE,1
VC,BR,1
CA,LU,9
TH,MY,179
SK,MK,4
ZA,MO,4
LK,QA,47
TR,HR,41
SA,AU,7
CN,AE,3
MA,LB,1
LU,PL,4
SN,IT,30
IL,GR,31
AE,IE,63
PT,GM,2
LK,NL,2
DK,NL,342
GB,TH,29
NL,TH,8
BG,ES,10
NP,KR,3
EE,RU,78
LV,DK,82
ES,PT,956
CN,AU,6
FI,IS,48
MK,IT,9
SE,IE,45
AE,BN,16
LV,NL,71
DK,CA,60
AU,MY,482
MK,GB,4
RU,UA,3
HR,AT,67
UA,AT,71
CH,US,469
JP,IN,22
SG,US,12
PF,PF,117
IT,HU,236
IR,IR,11
QA,MO,13
JE,CH,4
IM,FR,1
NZ,MY,31
QA,PH,120
IE,FR,494
ZA,TR,36
PL,TR,42
ES,IN,10
HU,GR,46
LV,PL,39
NL,GE,1
DE,BR,81
HR,ES,12
TR,SK,6
FR,LT,11
FR,HU,190
IL,CY,31
HU,AE,45
GR,GB,207
CN,NL,1
KR,NZ,5
IS,FI,48
