Source,Target,Weight
FR,HK,59
SE,FI,837
GB,GR,321
PL,GR,58
IE,HU,70
IE,UA,9
PF,JP,2
QA,NZ,27
AT,FI,70
QA,MT,18
PL,LV,61
FR,MX,4
GM,TR,6
LU,FR,184
BH,SA,238
FR,HR,59
DK,IE,69
BB,VC,110
CA,CN,24
RS,SE,30
MO,CN,30
UA,DK,27
HU,MT,15
AM,AE,57
TW,KR,731
SA,GB,74
BG,IL,4
CH,CA,91
CH,DK,241
EC,GT,1
BH,MA,2
AT,NL,383
BD,BH,22
TR,FI,15
IL,SK,1
AU,FR,17
JP,FR,48
NZ,AU,1761
IT,LT,45
LK,AE,288
HK,JP,915
FR,AM,13
FR,SE,237
MX,DE,1
MT,JO,1
CH,BM,2
BY,FI,9
RS,SI,9
MY,FR,3
TW,US,600
KZ,SG,1
SA,TR,123
PL,UA,380
FI,AE,38
CH,NL,342
AR,EC,9
BY,HU,22
LU,ES,105
CZ,GE,5
BB,GB,3
NL,KZ,1
DE,LU,425
GG,LU,1
PT,RU,47
UA,FI,8
AT,TW,33
AE,SK,16
GB,ES,3361
EE,LT,14
NP,QA,85
BD,AE,126
PT,US,226
AT,LB,1
IE,NO,18
DE,BH,80
BR,MA,2
KR,BR,4
ES,CR,32
CH,FI,99
GB,LT,185
HU,AT,59
BE,PL,315
LK,SA,63
CA,DZ,7
QA,DE,205
BR,GB,55
SG,TH,1012
GB,BR,52
BR,NL,25
CR,PE,1
PT,CZ,37
SG,BH,7
IT,TW,14
US,RO,7
ES,CN,8
CO,AR,55
IL,RS,10
IE,DE,592
AE,JP,52
CH,TR,220
LU,HK,23
SE,EE,127
SA,NP,1
ID,IN,1
BH,DE,38
BH,UA,1
SE,BY,7
ES,RO,52
RU,KZ,195
TH,PH,199
HU,KR,11
AT,MT,32
FR,AR,16
FI,RS,6
RU,IT,922
NL,CZ,196
HR,AE,21
BR,BB,2
FI,GB,333
BE,MA,63
SA,IT,36
MA,CZ,2
AT,MO,1
CH,MT,27
GE,LV,1
TW,FR,30
CZ,IT,291
BD,TR,18
MO,IN,2
CZ,GB,616
NL,HK,57
PR,EC,1
SE,GB,691
NO,RU,48
MX,MX,63
MY,KZ,12
EE,SE,119
AT,TH,69
IN,FI,30
FR,MT,131
ES,MT,50
QA,CY,2
GT,US,2
GR,AE,46
PL,ES,171
TH,IN,842
AE,UZ,2
TR,AE,240
AT,CZ,93
CA,AU,88
PH,IN,1
NL,IE,399
UA,HU,55
KZ,IT,13
RS,BY,1
HU,LU,29
LU,TH,6
HU,CZ,100
IS,ES,10
NO,FI,174
LV,MT,9
HR,SK,4
PL,MX,1
SI,RS,11
DK,QA,69
NL,CH,395
FI,EE,204
DE,RU,1493
RO,US,8
RU,JO,2
BE,JO,2
DO,MX,3
BY,CZ,30
DO,ES,29
EE,DK,61
HU,SK,4
AT,CN,9
NL,RS,38
ES,FR,1945
AE,GB,812
VC,GD,1
MT,QA,17
LV,LV,53
GB,HR,44
PL,SG,14
KR,IL,7
ES,IS,13
LV,IS,17
SE,LT,26
CN,DE,23
RU,PT,55
IL,RO,54
AU,CN,81
CA,MA,33
FR,JO,8
AR,CA,17
GR,RO,15
BB,CR,1
JP,NZ,16
AU,MO,2
RS,MT,8
SI,FR,23
IT,IT,7680
MA,DE,64
RU,BG,17
HU,GB,622
PL,SK,44
KR,IT,78
AE,PH,133
SN,PR,1
UZ,TH,1
BG,GB,25
LC,GB,6
IT,SK,41
UA,DE,402
DK,ES,276
AE,BD,83
PL,PT,53
MY,VN,1
DO,PT,4
AE,KZ,102
PH,NL,2
DK,TH,37
PH,NZ,6
US,BH,31
BN,PH,48
LV,RU,423
US,FI,63
AT,LT,31
GB,IN,335
AE,ID,1
RU,DO,31
IL,IL,52
TH,NP,20
FR,GR,100
GR,SA,4
MA,SN,26
PT,LU,189
NL,RO,46
MA,RU,8
BR,IT,91
GB,QA,457
CZ,HR,5
NL,BB,1
QA,TH,208
BE,NO,127
CN,GB,34
GB,HU,602
TH,RU,142
RU,LK,22
TH,NZ,31
LU,BH,8
SG,MO,41
RU,SK,36
JE,DE,1
TR,MT,5
IT,AR,27
QA,US,332
FR,GB,2829
NL,GB,2953
CZ,QA,70
BE,HU,146
GB,SG,197
DE,LV,327
JP,HK,743
TH,GB,131
BR,IE,4
SN,US,10
JP,IT,5
SN,SA,1
QA,LK,172
TR,TH,1
CN,NZ,14
VC,LC,5
QA,RU,115
CN,RU,28
JP,FI,32
RO,MT,11
AT,RS,18
MT,RS,7
BE,IT,902
GR,DE,359
SA,PK,4
AE,SG,191
BY,LB,1
RU,LB,10
HU,HU,10
FR,RO,48
SK,GB,156
SN,IN,1
SG,NL,48
DZ,TH,1
CA,TH,2
LB,BH,44
GM,BE,11
BE,FR,649
RO,AT,48
TH,US,18
SG,ID,39
FR,BE,616
AU,IL,1
MY,NP,54
RU,HU,146
HK,BE,47
LB,CH,28
DZ,CH,22
SN,CH,2
MX,ES,3
GR,SK,8
GB,IE,4142
PK,AE,84
BH,LB,42
MT,PL,34
BY,US,2
IT,IM,1
SA,GR,9
UA,IE,8
RS,BA,2
HU,BE,134
RS,BE,13
GB,RU,344
US,CZ,4
PF,US,74
LB,DK,17
LU,TW,11
BE,LV,67
PL,IN,17
UA,PT,10
US,IL,152
HK,GB,253
CZ,ZA,1
IT,IL,170
PL,CZ,101
AU,PH,113
QA,MA,6
GB,SN,1
BD,LK,21
MT,NL,28
JP,TH,317
CN,KR,223
QA,MY,92
SA,FR,30
BY,RU,670
SK,HR,4
NP,SG,24
CA,SG,2
FR,LV,55
CH,BH,2
ES,LU,77
SA,TH,3
JP,CZ,2
GB,SE,703
NL,FR,806
DE,SK,50
CA,DE,197
LB,DE,74
US,GB,3362
IN,NP,80
PR,PR,255
SA,IL,2
IL,US,234
CZ,MA,1
LK,BD,14
AM,KZ,1
UA,KZ,28
BH,SG,1
LC,PR,1
GB,MX,8
BE,AT,203
HK,SG,567
TW,IN,37
MX,EC,1
TH,CN,294
IE,DK,69
DZ,MA,7
BE,BR,2
LU,BE,8
TH,NL,51
ZA,ES,2
GR,PL,48
IE,TR,47
CH,ES,768
LC,US,41
BE,LT,10
LT,IT,22
HU,RU,146
MA,QA,40
GB,HK,259
ES,HK,26
SG,NP,22
FI,GR,6
TH,KR,522
ES,MA,126
TR,KZ,59
RS,NL,32
TW,NL,41
SG,SA,1
IE,RO,7
IM,AT,1
PT,LV,10
NL,LV,70
IE,US,597
KR,FR,79
TR,DE,904
PL,NO,321
LC,BB,27
SG,DE,152
SA,BE,10
JP,BE,10
LT,GB,92
HR,PL,32
AE,ML,2
LK,PT,1
BD,PH,1
GB,SY,1
LT,UA,1
IN,US,205
NL,EE,31
ES,IL,75
KR,GR,1
KZ,DE,47
FR,BH,32
SK,HU,1
AT,BR,1
AM,NL,1
KR,LU,9
ES,CZ,126
BR,CH,26
EE,AT,21
GM,ES,7
PT,NL,337
AE,SA,1049
BH,BD,15
AU,ZA,11
AE,LK,283
HK,TH,751
MY,MO,86
RU,DK,63
BY,BE,18
TR,CN,4
ML,TR,1
ES,AR,89
RU,AT,336
MY,PH,243
LU,SG,9
CH,ZA,34
CH,IN,63
AT,PT,121
CH,DZ,19
CZ,GR,31
BO,AR,36
LB,NL,9
JP,CA,23
IN,LU,8
CH,CR,10
GG,BE,2
LU,KR,5
DZ,RU,6
DZ,MT,2
MY,CH,12
FR,IT,2424
AT,SK,20
PR,DO,55
DE,PT,895
TR,IT,236
BE,FI,104
NL,ZA,63
CZ,IL,31
ZA,DE,118
CO,PR,33
NP,BD,1
FR,LU,188
DK,RO,3
GB,AT,820
RS,DE,149
RU,AE,506
SN,DZ,25
ZA,HK,35
IS,IS,12
MX,CA,47
TR,IE,23
IN,CA,74
BH,FR,21
BY,AE,14
IE,QA,33
IT,NO,29
BD,CA,1
CA,IN,82
FR,CV,1
TH,BD,6
AE,BY,4
LV,ES,40
SN,BR,22
AR,CO,56
AR,SN,3
MA,LU,1
RU,RO,24
DO,CR,1
AE,CZ,81
GR,CZ,28
IL,KR,4
EE,TR,21
CZ,RS,1
HU,FR,167
PL,QA,74
HU,TR,100
SN,AE,13
ZA,AU,15
MY,GB,77
PT,IL,7
NO,IE,19
IT,CN,20
IE,CH,148
CO,CR,109
ES,DK,276
BH,QA,16
DK,RU,58
DE,CN,26
GG,GB,171
SG,FR,61
AR,FR,18
AE,AE,404
AU,QA,122
VN,SG,5
AT,IL,110
CH,HK,57
LV,EE,139
NZ,GB,3
US,MX,606
KR,NP,8
AU,SE,2
TH,CA,3
IT,TH,45
ES,TH,1
BE,RO,43
LT,PL,43
PH,DE,2
DO,FI,3
BE,MT,55
IE,GG,1
SI,SI,81
CH,RS,70
LB,FR,102
AM,FR,13
NL,DE,1459
IT,AE,284
NO,NO,3895
FR,JP,112
VN,JP,5
KZ,TR,130
AE,PL,84
FI,HK,52
AU,NZ,1626
BD,DE,1
ES,HU,133
DE,RO,203
NZ,PF,23
CA,SE,1
GB,GG,439
CN,TW,161
DO,PL,8
VN,KR,3
RU,LT,7
CZ,IE,51
DK,IN,8
ES,PL,183
US,NO,52
TR,RU,119
IN,GR,4
MA,US,16
AE,NL,143
RU,LU,1
HK,NZ,104
GB,BM,29
CZ,SI,5
DE,LT,115
FI,LT,23
PT,AT,119
NL,PL,425
DE,IN,269
TW,JP,1322
AM,LB,5
NL,LB,10
MY,BD,23
PT,IS,1
IE,IM,45
RU,BY,325
MY,BN,207
GB,CO,13
KR,LK,11
PL,CA,23
IT,LU,250
CA,VC,7
HK,MO,10
LU,MY,2
RO,FR,72
MY,IN,534
IN,SG,728
CN,SG,140
SN,TR,19
DE,UA,503
IN,GB,396
NO,HU,37
DE,JO,13
LT,NO,14
VC,MX,1
CV,NL,1
SG,LU,1
BG,LU,1
IL,CH,142
PH,MO,137
CA,PH,44
TR,KR,8
DE,PR,1
US,RS,5
IS,FR,40
NO,IT,27
FR,QA,104
FI,TR,49
CO,EC,179
RU,GB,393
RO,RO,14
MT,IE,18
LU,SE,9
AT,LU,107
KZ,CZ,4
CR,BO,2
TR,ML,1
SI,TR,33
HR,RS,10
JE,GB,153
UA,FR,50
BO,BO,15
DE,TR,1539
JP,TW,1213
NZ,AE,52
LK,AU,23
SG,HK,592
AT,AM,12
CR,PR,2
CO,MX,116
GB,NZ,1
BO,CA,1
TW,RU,4
SA,MY,13
CR,AR,1
KZ,FR,4
US,PT,214
TH,HK,739
NL,CO,26
FR,KZ,2
RO,NL,21
JP,SE,2
ID,TW,1
SG,DK,23
IE,GB,4170
TH,SA,2
RO,QA,13
NL,TR,272
CH,PT,576
LB,DZ,9
LV,QA,1
HR,IL,1
RO,IL,16
TR,BG,1
NL,SN,6
UA,NL,48
UA,CA,6
CN,CA,16
US,TH,4
ID,KR,1
SI,CH,18
HK,BH,6
KZ,CH,3
HU,DK,48
IT,US,390
LV,AT,67
HU,ES,130
HK,ID,1
NO,GB,717
TW,HK,1587
FR,IS,36
UA,GB,90
HU,IL,61
SG,CN,168
BO,DO,2
TR,JO,4
SI,BE,36
IN,BR,5
FI,PL,156
BR,KR,3
BN,TW,17
IT,MT,238
MT,CN,1
BH,CY,10
GB,US,3220
KR,PH,446
AE,US,362
AU,US,499
IT,QA,228
DK,SG,30
ES,TR,209
GB,CZ,615
IL,PT,20
CZ,AE,73
DK,GB,989
HK,CA,161
GB,CN,14
LT,BY,2
SN,MA,7
GR,LT,1
BH,LK,41
CH,LK,6
CZ,NL,163
AU,CO,1
CA,IT,7
IE,HR,8
MY,US,5
HK,NP,20
GB,JE,118
US,PH,128
FR,TH,62
GB,MY,80
QA,CZ,56
RS,DK,11
AU,IT,5
DE,AT,2719
QA,FR,108
MT,IT,276
CA,AE,59
LV,NO,106
GB,TR,497
IN,AM,1
MA,BH,10
DZ,BR,1
LB,RO,2
ES,BR,95
CZ,PL,98
MT,ES,39
AT,TR,244
AT,UA,158
BR,TR,23
US,BB,120
IN,TH,852
AE,EE,1
PL,AM,14
IE,CA,63
CH,JE,2
US,UA,20
HU,BY,8
IL,CA,38
NL,BH,25
HK,CH,48
LK,KR,13
MA,MT,7
GB,FR,3104
HK,FR,52
IL,DE,381
HK,IN,403
MA,TR,79
AR,GB,21
PT,BR,200
BE,PE,1
HU,LT,1
SE,TH,46
MX,CR,3
PT,ES,1411
TR,AT,130
CZ,CH,143
BN,AU,47
PL,AE,80
DZ,DE,42
LU,GB,295
TH,IT,35
IN,ZA,5
IS,HU,9
TH,LU,6
LT,CH,1
CZ,MT,3
CA,AT,35
DE,BE,881
ZA,QA,111
FI,SG,26
CZ,UA,82
PT,AE,64
TW,AE,34
DK,HK,15
CZ,IS,4
DZ,GB,41
FI,DK,285
FR,ZA,38
BE,CN,6
IL,BY,6
NL,GM,24
LK,TH,116
MA,CH,30
AR,CH,6
GM,DE,10
ES,FI,146
HR,US,1
MX,US,357
NL,RU,218
AT,QA,68
US,TR,235
DE,DO,70
LK,HK,26
AT,IS,8
NO,PT,33
UA,UA,3
JP,PH,253
CR,BR,8
PT,RO,5
AU,TW,134
SA,PH,40
LK,PH,1
LK,CH,8
IT,ES,1990
GB,GE,5
PL,HR,36
MY,ID,97
DE,LB,78
US,SE,74
GR,SE,17
CA,LV,2
SA,CY,2
IL,QA,3
GB,CY,5
SE,CZ,54
PH,HK,516
GB,LV,229
FR,JE,3
NL,BE,143
IN,IE,1
MY,IT,4
BE,JP,3
US,GT,104
IN,BE,14
DZ,NL,1
DO,CH,13
IS,US,150
PF,FR,1
CA,FR,229
CH,FR,1122
RU,GR,96
DE,IS,85
BR,IS,1
CH,RO,13
DE,KZ,34
TH,BR,2
SN,ES,24
LT,CZ,2
GR,DK,29
US,RU,120
CN,FR,13
IL,LT,5
BR,QA,30
DE,FI,616
DK,IL,5
LU,BR,25
ES,JO,4
GT,AR,1
PL,SI,31
CH,IT,736
SA,DE,56
CO,ES,188
IE,LV,50
DK,GR,36
IT,BE,827
PL,BE,279
PH,IT,18
PH,BR,3
ML,SN,11
SA,CH,36
EC,CR,4
KR,CZ,29
AE,MO,1
LT,RU,4
IL,LV,3
BM,US,295
NL,ES,937
NP,AE,83
DK,SE,804
KR,HK,762
QA,AM,27
LC,JE,1
SA,BH,262
LV,HU,11
GM,SE,3
HR,NL,33
LK,MY,148
IN,BH,240
AT,LV,69
NO,LV,99
QA,IN,488
ZA,AE,157
DE,BB,25
IT,HK,61
BH,GR,21
AE,HU,43
DZ,GM,3
ID,JP,4
CO,NL,28
BD,TH,29
US,TW,596
BG,RU,5
GB,TW,15
CN,CH,6
DZ,FR,644
BY,AT,49
HU,US,12
AE,PK,95
PL,GB,1912
KZ,HK,48
NO,EE,25
CO,PE,34
EE,ES,3
ZA,SA,3
FR,CO,23
US,CR,874
CA,TW,107
SK,MT,9
AR,MX,14
TW,GB,18
EC,DO,2
KR,TR,50
US,AU,540
TH,TH,62
DE,HK,114
PL,SE,344
SG,GR,8
EE,BY,17
US,GM,1
CA,SN,1
IE,CZ,49
KR,MO,210
BY,CH,8
PH,RU,3
HK,FI,57
CN,IT,18
SI,DE,120
GB,NO,743
DE,HU,705
AU,SG,1076
GB,DK,985
SG,IT,36
US,BE,276
SE,LU,7
MX,BO,1
IM,DE,2
DK,FI,294
LB,TR,196
PL,LT,103
SE,IN,11
CH,IM,3
PT,BE,324
AE,SN,29
AU,TH,193
HK,MY,395
TH,PL,5
FI,KR,25
RU,LV,425
TR,IN,42
SK,DE,52
SK,CZ,57
FR,BR,77
QA,ZA,116
NP,SA,22
GR,HU,46
NZ,HU,4
HK,BN,29
SE,BE,256
AM,PL,17
HK,US,905
NO,FR,144
AE,DE,529
MA,SA,9
QA,HR,52
DK,HR,23
BE,UA,23
SN,BB,1
VE,VE,10
BE,ZA,3
VC,BE,1
US,HU,13
AT,RO,47
RU,SA,3
CR,CO,108
GR,BR,1
LB,SE,2
VC,CA,2
KZ,BR,1
TR,TW,6
NL,SI,11
GB,IT,3207
DZ,AT,12
KR,AT,38
IT,DO,11
CH,IL,78
AE,CN,42
ES,SE,264
ES,GM,19
CN,PH,59
US,MA,43
GM,NL,21
TH,CH,57
HU,CN,7
BH,CH,1
NL,US,873
DE,DE,20746
IT,FR,2198
ZA,AT,8
GB,JP,117
FI,SE,849
BN,GB,24
UA,BY,56
QA,NP,48
FI,IE,25
LU,HU,13
CH,LT,1
CA,CH,74
RU,NL,202
US,PL,115
FR,SK,16
AM,GB,1
MT,SI,1
NZ,NZ,6780
MT,LT,7
CH,SA,25
AU,IN,31
TR,PT,15
GE,PL,9
BY,DE,111
CN,LK,3
GR,MA,1
BH,NL,22
KR,TH,568
SG,CA,4
MO,TW,514
RU,MX,7
GB,SI,33
ES,AT,291
CH,GB,2870
CR,FR,18
IT,RU,884
IL,HR,2
GR,SG,8
UA,AM,28
LK,DE,1
IT,MA,57
QA,SE,101
HR,KZ,2
SG,KZ,2
AU,CA,96
MT,CZ,2
RO,RU,8
DO,GB,27
IE,FI,26
MT,SK,8
FI,LV,264
BE,DE,899
BH,IN,241
RO,TR,50
CN,ID,10
EE,DE,102
HK,IL,20
AM,DE,2
CV,US,2
IL,BR,8
NL,MT,38
DO,US,585
GB,RS,28
FR,FR,10177
GE,AT,1
IL,GE,4
DE,CZ,507
IT,PT,578
CY,LB,1
GM,GB,20
FR,BY,40
GB,RO,102
GB,BN,23
CA,BR,45
RS,RU,84
DZ,QA,29
PT,QA,31
BH,TR,109
GB,LB,72
CA,UA,6
ZA,IT,15
BE,SN,29
QA,LU,79
GG,DK,1
JP,CH,1
US,LC,11
SK,RU,33
LV,CA,2
BH,BE,4
RS,AT,23
PL,RS,28
ZA,FR,51
US,DO,615
FR,SG,66
RU,CH,323
LK,IL,1
PT,IE,175
SI,GB,34
GM,GW,1
DK,SK,1
RO,BG,1
LT,AT,7
BE,RS,17
AE,FR,223
DE,IT,3647
DE,QA,211
ML,AE,1
TR,IL,72
NL,PT,422
BR,EC,48
MX,BR,5
ZA,CN,10
LK,CN,15
US,PF,72
SA,LK,36
NZ,TH,31
TW,MO,509
KR,PL,19
US,SK,2
LU,AT,101
LU,DE,413
CZ,RU,340
SE,DK,778
DE,IL,230
RU,IS,2
IN,RU,62
CH,MA,9
SK,BE,16
CH,SN,2
IN,NL,63
KZ,LU,6
TR,RO,6
SG,CH,48
HK,AU,513
AM,AT,18
IE,AT,64
FI,AT,70
LV,DE,300
IT,SA,21
FR,DO,49
CA,BB,39
AR,AU,7
SK,IL,2
BH,BH,3
CH,VC,1
HK,KR,664
GE,NL,1
DE,CY,1
PL,SA,1
SI,AT,24
SK,IT,44
NL,LT,24
HR,QA,59
ES,NO,162
DE,ZA,104
MT,IS,1
AU,HU,5
PL,NL,368
MT,LU,9
LV,KR,1
FI,MX,1
EE,FR,18
SN,AT,1
DE,IE,623
IL,PL,190
UA,GE,4
SE,US,98
LU,PT,196
AE,NO,32
MT,US,2
PT,GR,20
DO,PR,42
FR,GE,10
NL,JP,21
LV,CH,34
BM,CO,1
NZ,AR,16
SE,SE,3131
UA,RS,6
AE,IT,271
SA,QA,6
SI,HR,7
QA,PK,18
NZ,SG,136
BE,DO,14
UA,AE,90
RO,GB,131
DE,TH,161
AU,HK,505
DE,NO,547
US,GR,36
AU,PL,1
HK,HU,8
IS,CA,31
PT,SN,23
PH,MY,256
AE,NZ,53
IL,DK,10
IT,JP,1
PF,TH,1
ID,CN,11
LV,TR,24
RU,DE,1505
BN,SG,87
SN,CA,1
IT,DZ,41
AT,PL,193
IT,GE,29
IT,JO,7
UA,US,13
CA,LC,14
NL,KR,22
RO,LV,1
GB,AR,19
CH,BA,1
HU,RS,11
SE,AE,70
MA,IT,192
GB,IS,359
NL,PE,3
NL,HU,154
CA,LU,6
TH,MY,638
CH,MX,4
LK,QA,170
DK,NL,421
TR,HR,5
CN,AE,20
MA,LB,17
SA,AU,1
GB,TH,106
IL,GR,132
AE,IE,74
GE,UA,4
SN,IT,10
PT,GM,7
NL,TH,34
EE,RU,70
LU,PL,42
NP,KR,13
IS,SK,1
PE,PE,44
ES,PT,1355
CN,AU,42
FI,IS,51
SE,IE,42
DE,BY,114
LV,DK,132
AE,BN,18
NL,JO,3
LV,NL,68
PR,CA,10
DK,CA,21
AU,MY,591
RU,UA,1
CH,US,498
HR,AT,82
UA,AT,129
SG,US,106
JP,IN,5
PF,PF,134
IR,IR,40
IT,HU,274
IM,FR,1
QA,MO,8
JE,CH,1
NZ,MY,32
QA,PH,119
IE,FR,400
ES,IN,10
LT,IS,1
DE,BR,72
HU,GR,56
MT,HU,11
CR,GT,5
NL,GE,2
HR,ES,14
LV,PL,62
MA,GI,1
PL,TR,71
ZA,TR,29
DO,CA,305
FR,LT,19
IL,CY,13
HU,AE,60
GR,GB,333
FR,HU,170
JP,LK,6
CR,MX,42
KR,NZ,53
IS,FI,53
SI,SK,1
