"Source","Target","Weight"
"KCEU","KFDW","1.0"
"KCHN","FA64","1.0"
"EDDL","LDSP","2.0"
"LIEE","LEMD","1.0"
"LIRF","OTBD","1.0"
"LIRA","ESKX","1.0"
"EDDP","EINN","1.0"
"1OK8","KHSD","1.0"
"EGNV","EGNV","2.0"
"K61B","KPRC","1.0"
"KAJR","KIAD","1.0"
"KEYE","II15","1.0"
"KGKJ","1PA5","1.0"
"EDVM","EDKB","1.0"
"EGKR","EGHF","1.0"
"KSWF","EGGW","1.0"
"ETAD","ETSB","1.0"
"KO37","90CL","1.0"
"KSGR","KSNA","1.0"
"KIWS","KFYV","1.0"
"KAPA","KAEJ","1.0"
"LEMD","EITM","1.0"
"4PA7","8MD5","1.0"
"VHHH","RCTP","74.0"
"KSDM","KSDM","17.0"
"LFPG","EDDH","44.0"
"LEBL","GMTT","3.0"
"WI00","KORD","1.0"
"KSLR","16TE","1.0"
"KTUS","KDEN","45.0"
"EGNX","EBKT","1.0"
"EGGW","LPPT","13.0"
"LSGG","LFPG","62.0"
"KLVK","KSQL","5.0"
"EKCH","LKPC","3.0"
"KDFW","KU42","18.0"
"EDTH","EDMB","1.0"
"KOAK","KSKF","1.0"
"KSMF","KORD","16.0"
"LFML","LEBL","7.0"
"LPFR","EGKB","1.0"
"EGLF","EGPH","2.0"
"SC14","SC14","1.0"
"KGTU","05TE","13.0"
"KPHX","KORL","6.0"
"EPWA","LPPT","5.0"
"KSAN","K9X1","6.0"
"EBMO","LFAT","1.0"
"49CL","63CN","1.0"
"YMML","YTYH","13.0"
"KFLL","KJFK","49.0"
"EDAY","ETNW","2.0"
"KBUF","71MI","1.0"
"WN53","WA25","1.0"
"KPAE","KSFO","38.0"
"YMUR","YLIS","3.0"
"EGPF","CYYZ","2.0"
"LPPT","4NY1","1.0"
"KBMI","KORD","8.0"
"EGSW","EGUY","1.0"
"KCHD","KDVT","8.0"
"VHHH","WBKK","5.0"
"KDCA","KMDW","36.0"
"WN51","KRNT","1.0"
"VABB","OMSJ","16.0"
"KPHX","KCLT","21.0"
"KVGT","52CN","1.0"
"KSMF","KPHX","64.0"
"KBOW","KJWN","1.0"
"KPAE","KBFI","10.0"
"RKSI","VTBS","21.0"
"KRAL","KHMT","3.0"
"LEZL","LFFI","4.0"
"KBFI","KPSP","7.0"
"EDDT","EGCC","13.0"
"KSMF","KSAN","89.0"
"EDDH","EPWA","2.0"
"GA67","NC16","1.0"
"LFPG","EGGW","23.0"
"KOPF","KSAN","5.0"
"KOAK","KPAE","4.0"
"SBBR","SBJD","3.0"
"KDCA","CYOW","11.0"
"KOAK","KTOA","1.0"
"LPFR","EGAC","3.0"
"KPIE","KORD","1.0"
"LFPG","KRDU","6.0"
"LIPZ","LIAU","2.0"
"KBWI","KRIV","3.0"
"7NC9","KIGX","1.0"
"EHAM","ESCF","1.0"
"EBST","EBAW","3.0"
"KGRK","K9X1","4.0"
"KCDC","KTOA","1.0"
"KBFI","CZBB","2.0"
"LPFR","EGKK","55.0"
"KCRQ","KSNA","11.0"
"EHAM","CYYC","7.0"
"KIAD","NY11","1.0"
"KP19","57AZ","1.0"
"RPLL","OMAD","2.0"
"GOBD","EBKT","1.0"
"VOBL","OMDW","2.0"
"EGLC","LIQL","1.0"
"EDDF","RJTK","5.0"
"LPPT","LPFR","28.0"
"KRYY","KVPC","5.0"
"EGTB","EGBT","1.0"
"EGTH","EGNY","1.0"
"WMKK","NZAA","7.0"
"KSTS","KSQL","3.0"
"EGKB","EDDB","3.0"
"EDDM","WIDD","1.0"
"YMML","YSCB","111.0"
"SLVR","SLLP","14.0"
"KTUS","8TX7","4.0"
"YMMB","YWON","7.0"
"KPDX","KOMA","1.0"
"KBOS","KHOU","7.0"
"EDKB","EDWR","1.0"
"KTEB","EFHK","1.0"
"KSEA","K9X1","6.0"
"KPWA","KEWR","1.0"
"EDVR","EPWA","1.0"
"KFXE","KISM","3.0"
"KCYS","KLAR","1.0"
"8TS2","KADS","1.0"
"LIML","LICP","3.0"
"KISM","KSFO","2.0"
"LZIB","LIRA","4.0"
"KSGR","KADS","5.0"
"LFBI","LFSN","1.0"
"KSBA","KHHR","2.0"
"1XS1","KLDJ","4.0"
"KRGK","KSGS","1.0"
"LFLL","EDDB","5.0"
"EGGW","LICP","1.0"
"KATW","0WI6","1.0"
"UKKK","LEBL","4.0"
"KCLW","OA16","1.0"
"02WI","KBJC","1.0"
"KSNA","KFUL","3.0"
"EDMV","EDFC","1.0"
"CYYC","KBFI","1.0"
"KIAH","KAPC","1.0"
"NC03","KWRI","2.0"
"EDMS","EDML","3.0"
"3FD4","4FD7","1.0"
"KTUS","KFFZ","5.0"
"CYVR","CYCW","1.0"
"KUCP","3PN9","1.0"
"SC70","SC86","2.0"
"KSTL","44IS","1.0"
"KDFW","8MO8","2.0"
"0II1","KFFZ","1.0"
"LFBF","EDLN","1.0"
"KORD","KBEH","1.0"
"KSDM","KRHV","1.0"
"CYOO","CRA2","1.0"
"LIPV","EDDL","1.0"
"KLAF","KC29","1.0"
"LHBP","EGPF","2.0"
"3GE3","KCEU","1.0"
"KITH","KHPN","1.0"
"KMCC","KRBL","1.0"
"KCDC","KMLF","4.0"
"EGKK","01FA","2.0"
"KEDC","0TX6","1.0"
"KRNM","KF70","4.0"
"KBDL","FL35","1.0"
"KSEE","KE95","1.0"
"EFHK","EETN","2.0"
"KAVQ","KIWA","7.0"
"KADS","KBAZ","1.0"
"EPWR","EPKM","1.0"
"LJLJ","LSGG","1.0"
"KFFZ","KCHD","8.0"
"KPSP","0CL1","1.0"
"PANC","KDEN","6.0"
"SBCG","SBBR","1.0"
"LFPB","LKMB","1.0"
"CEF4","KMSP","1.0"
"KBFI","LE85","1.0"
"LOWS","EDDS","3.0"
"8MN6","KSTC","1.0"
"IL38","KSER","1.0"
"KUUV","KSUS","3.0"
"KDAA","98VA","1.0"
"KPWK","KTIP","1.0"
"FL16","71NC","1.0"
"KMQY","KGHM","1.0"
"KLAS","KPSP","5.0"
"AL72","KIAD","1.0"
"EGMC","LEMP","2.0"
"KILG","FD38","1.0"
"KORD","4MN2","1.0"
"KLDJ","KDFW","3.0"
"ESSA","LYBE","1.0"
"KORL","KSAN","1.0"
"LKPR","EITM","1.0"
"K9C8","MI10","1.0"
"KSJC","KBED","2.0"
"EGSM","EGGW","1.0"
"KAGC","VG05","1.0"
"KIPL","KHHR","1.0"
"CD13","6GA0","1.0"
"CYYZ","KSUS","2.0"
"KBLM","KMTN","1.0"
"EDDK","LSZM","5.0"
"KRIR","KLGB","1.0"
"LFPO","LKPR","2.0"
"EPWA","EGGP","3.0"
"KBCT","KBOW","1.0"
"ESMK","ESMS","1.0"
"KL35","KHAF","1.0"
"KAPA","KCHD","1.0"
"KLNS","73PA","3.0"
"KAND","SC24","2.0"
"LIEA","EGSS","3.0"
"KP19","AZ71","1.0"
"K11V","KBJC","1.0"
"KTEB","KGHG","2.0"
"KNOW","7WA0","1.0"
"SBSP","SSMP","4.0"
"KGIF","4KY4","1.0"
"KUES","KMSN","2.0"
"EDLP","EDDM","6.0"
"EGPK","BIRK","2.0"
"ELLX","SBKP","3.0"
"KDAL","KX04","1.0"
"EHGG","LSZB","2.0"
"MN79","5MN4","1.0"
"OMDW","EPKT","1.0"
"TBPB","KHWO","3.0"
"ESSA","ULLI","4.0"
"SBBP","SBBP","2.0"
"K47A","K39N","1.0"
"KCLT","MA19","1.0"
"AZ90","1AZ2","1.0"
"KDTO","41TS","1.0"
"KPIA","81GA","2.0"
"KDPA","16IL","1.0"
"KGEU","16AZ","1.0"
"KMBS","0NJ5","1.0"
"KPSP","KBOS","3.0"
"CYZD","CYYC","1.0"
"EDFQ","LFLY","2.0"
"KCLL","KSKF","1.0"
"K7M5","OK95","1.0"
"KCUB","GA21","2.0"
"TX11","K37F","1.0"
"FL16","6FD6","1.0"
"SPST","SBGR","1.0"
"KFRG","GA35","1.0"
"4MO0","2MO0","1.0"
"NK71","KPHL","1.0"
"ETNL","ETNW","1.0"
"LIPZ","EDSB","1.0"
"YMUR","YSBK","1.0"
"KBUR","KRIR","1.0"
"LKPR","EGLF","2.0"
"LROP","LBSF","1.0"
"KFXE","KISP","1.0"
"KGRF","KPHX","1.0"
"KAFW","KECU","1.0"
"EVRA","EKHM","1.0"
"EPGD","EICK","2.0"
"CYOW","EBMB","1.0"
"OH97","90VA","1.0"
"KSAC","KO70","1.0"
"KOSU","KLAN","1.0"
"EPWA","ESMS","4.0"
"KISP","7NK1","1.0"
"7MO8","KMKC","1.0"
"EHAM","LGKN","1.0"
"EHLW","LSZB","1.0"
"EPMO","LPPT","2.0"
"KNHK","VA99","1.0"
"YBNS","YMAY","1.0"
"KSCH","KPHL","1.0"
"KO60","CL36","1.0"
"LIRA","LFPC","5.0"
"12TS","KF69","1.0"
"KPYM","NH78","1.0"
"WMSA","VIDP","1.0"
"KSTS","KSAC","1.0"
"KADS","KBMI","1.0"
"LFMI","EHEH","1.0"
"KHWO","OMDB","1.0"
"K29D","KJST","1.0"
"WIII","EDDL","1.0"
"7NC6","K2A5","2.0"
"KPBI","7NC6","1.0"
"SC82","FL66","1.0"
"LFRS","EGBB","1.0"
"KRNM","KREI","3.0"
"EPWR","LKKL","1.0"
"CYKF","CDF5","1.0"
"KORS","WA69","1.0"
"LOWS","EGNM","1.0"
"KIXD","75TE","2.0"
"EDHI","EDXJ","1.0"
"KLAX","KISM","1.0"
"KDAL","TS67","1.0"
"19WA","OG34","1.0"
"KEWR","3PN9","1.0"
"EDXC","EDXC","1.0"
"EDCD","EDOQ","1.0"
"KPBI","KSUS","1.0"
"KN57","4NJ8","1.0"
"KJFK","YMML","1.0"
"LTFJ","LFHN","1.0"
"71CL","KCIC","1.0"
"KRHV","08CL","2.0"
"4IN9","29IN","1.0"
"KIWS","2XS6","1.0"
"KBKL","KSMD","1.0"
"4MD9","KMTN","1.0"
"KBQR","KISP","1.0"
"EGCF","EGCN","1.0"
"KX60","KOSH","1.0"
"KMSN","KTEB","1.0"
"EPKK","LIED","1.0"
"EPZB","EPPO","2.0"
"6LL6","2IL7","1.0"
"KSTL","52MO","1.0"
"XS89","4TS8","1.0"
"KIWA","KCDC","1.0"
"77PA","KFDK","1.0"
"KFTW","KPSP","1.0"
"RJTT","CYVR","7.0"
"KNHK","VG29","2.0"
"EGGW","LEAL","17.0"
"KVNY","KCRQ","10.0"
"KBUR","CYYC","1.0"
"EIKN","EGGW","8.0"
"YSSY","YSCH","46.0"
"UUEE","LROP","12.0"
"LEJR","EGKK","3.0"
"LSZH","EDWQ","1.0"
"38MO","KSTL","7.0"
"KSLC","KMSP","7.0"
"LEMD","LTBW","13.0"
"KEWR","LEBL","14.0"
"LGMG","LGMG","32.0"
"KIND","69IL","1.0"
"KTUS","KDVT","4.0"
"EHBK","EDLN","2.0"
"VNKT","OMDB","19.0"
"LDSP","LEBL","1.0"
"CYYZ","KAKH","19.0"
"KGTU","TA24","1.0"
"LIRF","LSZM","7.0"
"CYUL","EBMB","7.0"
"EDDM","LDZA","25.0"
"KAVQ","42AZ","1.0"
"K47A","KRYY","2.0"
"RCTP","WIII","3.0"
"EDDH","EFHK","11.0"
"EGGW","EPLE","3.0"
"LEMG","ESSA","34.0"
"KAUS","02XS","7.0"
"EKCH","LKKL","14.0"
"KPBI","CYYZ","8.0"
"KORD","KDWH","23.0"
"KOSU","KOSU","24.0"
"KTEB","PN62","1.0"
"KPHX","KSAT","33.0"
"LPFR","LPAR","14.0"
"EDDK","ESSA","8.0"
"CYYZ","KLDJ","22.0"
"YBCG","YMMB","1.0"
"KISM","33FD","2.0"
"SBGL","SBKP","14.0"
"KIGQ","KLOT","2.0"
"EDDT","WSAP","1.0"
"EDDM","LEBB","4.0"
"KMSN","OG34","1.0"
"KRNO","KHHR","22.0"
"YBBN","YSCB","67.0"
"KHOU","KIAD","5.0"
"ZBHD","ZBHD","9.0"
"K1A9","K1A9","1.0"
"7PS7","KMDT","2.0"
"LTBA","OLBA","21.0"
"ENGM","OMDB","5.0"
"KIWA","KTUS","5.0"
"KPCM","KSCD","1.0"
"EGKK","LKPR","4.0"
"KSJC","KSNS","3.0"
"UUEE","UAAA","27.0"
"KXNA","KFYV","2.0"
"LKKY","LKBA","1.0"
"K47N","4NJ8","4.0"
"LOWS","EDDT","6.0"
"KCPS","K3K6","3.0"
"KEDC","KT85","1.0"
"LSGG","LPPT","22.0"
"EGBB","LSZH","13.0"
"KDCA","K1B9","2.0"
"KSAN","4GA6","6.0"
"MY15","KLVN","1.0"
"KMKE","KTEB","2.0"
"KMKE","MI77","2.0"
"EDDM","LEBL","61.0"
"LIMC","ULLP","2.0"
"KU42","UT13","1.0"
"LL90","30IS","1.0"
"EDDS","EDCT","2.0"
"LEZG","KOPF","1.0"
"KOAK","KMCC","3.0"
"LOWW","KLAX","3.0"
"KOXC","KIAD","1.0"
"VAJJ","EHAM","5.0"
"KLAS","KCLT","9.0"
"KMMU","KMMU","8.0"
"EHAM","EDDV","20.0"
"KFCM","KPUB","1.0"
"EBBR","LPAR","23.0"
"KTTA","4NC7","2.0"
"CYUL","CSK5","1.0"
"KLAX","LEMD","9.0"
"KPSP","KDFW","11.0"
"KMKE","KDTW","6.0"
"EDCT","LSZM","2.0"
"LIMF","LIMC","9.0"
"KIAD","K4B8","3.0"
"KMCI","KLAX","14.0"
"KO27","KPAO","1.0"
"VIDP","VIDX","1.0"
"KSDM","KSNS","1.0"
"EGHR","EGHF","1.0"
"11TX","KSJT","1.0"
"EDDT","ENSI","2.0"
"KAJO","KHHR","1.0"
"3MD8","K2W6","3.0"
"LIPZ","ESSA","3.0"
"KCGZ","1AZ0","3.0"
"EGHS","EGLM","1.0"
"AZ28","AZ79","2.0"
"KFTY","0GE0","1.0"
"KBJC","KAPA","15.0"
"KTEB","KRAC","1.0"
"K4G4","KFKL","1.0"
"8TN5","21FL","1.0"
"96FL","96FL","1.0"
"EDDL","VTBS","4.0"
"KADS","86TA","3.0"
"ULLP","UUEE","1.0"
"KGYR","KAVQ","3.0"
"KNFW","KSLI","1.0"
"ESSA","RKSI","3.0"
"LIPH","EHEH","1.0"
"SBJD","KHWO","1.0"
"LPPT","LFOB","4.0"
"YMAV","YRSY","1.0"
"YNSH","YNSH","1.0"
"67FL","FL35","1.0"
"KILE","KLZZ","1.0"
"1PN1","7PS7","1.0"
"KCUB","KRYY","1.0"
"UKKK","EDDM","1.0"
"KMKE","KHOU","2.0"
"KOEB","WI77","1.0"
"LFQL","LFKF","1.0"
"EDDP","LEMD","3.0"
"LFLB","EGGW","2.0"
"KBFI","MY18","1.0"
"KTEB","CYKF","1.0"
"KSFO","KTPA","2.0"
"KMSN","9IS2","1.0"
"LEMD","EGLF","4.0"
"EDGM","EDFR","2.0"
"KMAE","KO60","1.0"
"KPNE","KHWV","1.0"
"KSNA","KVGT","2.0"
"EGKK","EKRK","1.0"
"KSEE","04CL","1.0"
"KCPT","KNFW","1.0"
"KSDL","AZ32","1.0"
"KTUS","KHND","2.0"
"LPAR","EDDK","1.0"
"WN35","WA58","1.0"
"KDVT","KCMR","5.0"
"K4D0","KPSP","1.0"
"0LL2","KC77","1.0"
"KLMO","2CD9","2.0"
"K3C8","KMJX","1.0"
"KORD","72NE","1.0"
"KLGB","97CA","1.0"
"VHHH","VHSK","6.0"
"KPNE","3PA9","1.0"
"ESSB","ESFS","2.0"
"MMMX","KPHX","4.0"
"KABE","KBFI","1.0"
"9WI4","8WI1","1.0"
"VG42","3VA8","1.0"
"IN56","KOVO","1.0"
"MN45","MN46","1.0"
"KTPF","NC08","1.0"
"EPWR","EPMO","1.0"
"K17J","KABY","1.0"
"YPMQ","YGFN","4.0"
"KIAH","KDTW","9.0"
"OMAD","OETH","2.0"
"K7T7","7TX5","1.0"
"KBDR","KBED","1.0"
"3GE3","NC16","1.0"
"GOOY","KIAD","1.0"
"6WA5","KFHR","1.0"
"KOPF","KMDT","1.0"
"XS90","KT85","1.0"
"2AL7","KMBT","1.0"
"LSZW","LFKH","1.0"
"KAQW","K39N","1.0"
"LOWG","LOGW","1.0"
"KGYH","IN61","1.0"
"KAVP","PN00","1.0"
"KSLC","IN44","1.0"
"KAPA","KTIK","1.0"
"FA46","FA46","5.0"
"KGRR","MI67","2.0"
"KLAX","KPUJ","1.0"
"UAAR","VIDP","1.0"
"YSRI","YBTH","1.0"
"KX04","KLAL","2.0"
"FL97","51FD","1.0"
"TE57","KSTL","1.0"
"OTBD","OTBK","3.0"
"KBFI","96WA","4.0"
"KTPA","KBOS","1.0"
"KDLL","KENW","1.0"
"8KY6","KBED","1.0"
"LEMG","EDDS","3.0"
"EGPH","LPPT","2.0"
"KSEE","22OR","1.0"
"KLUK","KAPC","1.0"
"KPDK","KADS","1.0"
"KSFB","KBMI","2.0"
"KIWA","UT43","1.0"
"KSQL","KDVO","2.0"
"YWVA","YSBK","4.0"
"KU42","25GA","1.0"
"EGBK","EGXT","1.0"
"VAJJ","OERK","1.0"
"KCMH","KIAD","3.0"
"CZBB","CYYJ","3.0"
"KHFY","90IN","1.0"
"KPHL","K3G1","1.0"
"RPLL","ZBAA","1.0"
"VABB","EGLP","1.0"
"TE50","1TE8","1.0"
"KCVG","3MA2","1.0"
"KBMI","KIRS","1.0"
"UKBB","EDDH","1.0"
"KMCO","KFME","4.0"
"KANE","4MN2","1.0"
"LJMB","LSZH","1.0"
"KFTW","02TX","1.0"
"KJYO","KEZF","2.0"
"LEMD","ENKJ","1.0"
"MO11","73MU","1.0"
"AZ05","1AZ0","3.0"
"KFLL","KIAG","2.0"
"74CO","KBJC","1.0"
"09FA","KBCT","1.0"
"EDRY","EDMO","1.0"
"EDDF","LEPP","2.0"
"KBJC","KPHX","2.0"
"21NH","KOWD","1.0"
"ETSI","EDDK","1.0"
"KALN","0IL2","1.0"
"LSZH","RJBB","1.0"
"KAPA","KHWD","2.0"
"KCLE","KSFO","3.0"
"PANC","PAWD","1.0"
"EGOV","EGOQ","3.0"
"LFRG","LFCW","1.0"
"EDDK","LIDU","1.0"
"KAPA","CO22","1.0"
"EPMO","EGAD","1.0"
"LIPZ","EGKR","2.0"
"32II","4II2","1.0"
"KSNA","KLGF","1.0"
"KLAL","FA77","2.0"
"KTTN","KFRG","2.0"
"KOKV","61VA","2.0"
"11MA","11MA","1.0"
"CYKF","CTH8","1.0"
"KLVK","KMAE","3.0"
"ESSA","EITM","1.0"
"LKBE","LKKA","1.0"
"KIAH","UT13","1.0"
"9NC9","KMTN","1.0"
"KVUO","OR38","1.0"
"KLEB","KBWI","1.0"
"64CT","JY39","1.0"
"CYUL","CPR5","1.0"
"LTBA","EBLG","1.0"
"ETSN","EDMQ","1.0"
"EDTD","EDTF","1.0"
"LFPV","LFLZ","1.0"
"0NJ6","KLOM","2.0"
"29VA","3VA5","1.0"
"KSTP","WS41","1.0"
"ENHS","ENKJ","1.0"
"KCDW","7NC6","1.0"
"LSZR","ETHN","1.0"
"KHUF","KHFY","2.0"
"KOJC","KFCM","1.0"
"IL56","KLOT","1.0"
"LSZG","LSZI","1.0"
"KFWS","TX95","1.0"
"OR41","KMMV","1.0"
"LEMG","LEMR","1.0"
"RCSS","RCMQ","4.0"
"LSZB","LGAV","1.0"
"KDAL","KVUO","3.0"
"38NY","KHPN","1.0"
"KSFO","CYVR","39.0"
"UUEE","EBMB","11.0"
"LSZH","LSGG","55.0"
"YSWG","YSCB","7.0"
"4NJ8","KN51","2.0"
"EGCC","EFHK","13.0"
"LFBR","LFMK","1.0"
"KEWR","FL35","2.0"
"KHPN","KMCI","1.0"
"EPWR","EPWA","13.0"
"KVBT","KAPC","1.0"
"UUWW","LOWW","10.0"
"KMCI","KDEN","59.0"
"KSAN","KVUO","13.0"
"KPDX","KPSP","17.0"
"KLAX","KBWI","37.0"
"KSTS","KAPC","2.0"
"KTKI","TA22","1.0"
"KCOS","KCOS","78.0"
"KRNO","KLAX","44.0"
"KHWO","FL91","1.0"
"EGGW","LIML","3.0"
"KBUY","NC31","1.0"
"LSGG","LEBL","43.0"
"LLBG","LROP","5.0"
"EBCI","LFMU","2.0"
"KSRQ","KHVN","1.0"
"NZAA","YBBN","54.0"
"CYVR","KEWR","5.0"
"KHOU","K5C1","3.0"
"15WA","KBVS","1.0"
"KSYR","KBOS","2.0"
"KRDD","KSFO","8.0"
"KPDX","KIAD","6.0"
"KCLT","KMSN","6.0"
"EGSS","EPKT","3.0"
"EKCH","EDDF","44.0"
"EGNX","EGNS","5.0"
"YGIG","YPEA","25.0"
"KOMA","K12N","1.0"
"LPPT","SBGR","17.0"
"KDAL","K1F4","1.0"
"EDCT","OMDB","3.0"
"KTEB","KOXC","5.0"
"KPAE","KDEN","12.0"
"EGSS","LIPM","5.0"
"ULLI","UMKK","9.0"
"EDDK","LFRD","1.0"
"LIED","LIEE","1.0"
"KCMH","CYYZ","12.0"
"KCHN","KLAL","5.0"
"LFPG","LFNO","1.0"
"9CL2","KSFO","1.0"
"KSWF","KBLM","1.0"
"KCLT","KRDU","41.0"
"LELL","LEIG","3.0"
"LFRS","EGGW","1.0"
"VA10","KDYL","1.0"
"7NC6","KJNX","1.0"
"YPPH","YPAD","12.0"
"RJBB","RCAY","1.0"
"KDVT","00AZ","7.0"
"LIMF","LIBR","4.0"
"KMSP","67OR","1.0"
"NZCH","NZPH","2.0"
"KGRR","KIND","4.0"
"EVRA","EFTP","4.0"
"EDLP","EDDF","3.0"
"KDFW","KMAF","7.0"
"FA40","KVDF","1.0"
"11AZ","KFHU","2.0"
"LFPG","DTMB","1.0"
"KOVE","KDWA","1.0"
"NY72","KJFK","6.0"
"LFMK","EGPH","2.0"
"KP52","KAVQ","1.0"
"KJFK","81GA","1.0"
"LGIR","ESSA","1.0"
"LTBA","LTBJ","13.0"
"KSNS","KAPA","1.0"
"KJYO","KCLE","1.0"
"KLEB","KHPN","9.0"
"KSLG","KDVT","1.0"
"LGAV","ELLX","1.0"
"EGLL","KOPF","18.0"
"KPIA","MA43","1.0"
"LZIB","LGAV","1.0"
"02XS","KSAT","1.0"
"PA30","PN50","1.0"
"KLAX","KMRY","8.0"
"KDTW","KDCA","10.0"
"YMEN","YLVB","3.0"
"27AZ","2AZ3","1.0"
"KBWI","KW35","1.0"
"KOAK","UT40","3.0"
"KLAS","KPRC","1.0"
"LFPG","LFPV","1.0"
"WBSB","WBSB","13.0"
"KMPO","K12N","1.0"
"LGIR","EHEH","2.0"
"EGCC","ENKJ","8.0"
"EGKR","EGTH","1.0"
"KCMA","KPHX","1.0"
"KGPH","MO26","2.0"
"II67","58IN","1.0"
"05MD","KBWI","1.0"
"KTUS","KAPA","1.0"
"ESNO","ESSA","5.0"
"KFXE","KU42","1.0"
"KTTA","20NC","1.0"
"KPHL","KOMH","2.0"
"CL84","KE16","1.0"
"EGCC","KEWR","5.0"
"XS03","KHOU","2.0"
"EDNU","EDNE","1.0"
"KO22","63CN","1.0"
"UG24","OTHH","1.0"
"KBOS","OA16","8.0"
"KBLI","WN13","1.0"
"VTBS","VTBS","1.0"
"KLGB","RCSS","1.0"
"16PA","KDCA","1.0"
"KCBF","KHNR","1.0"
"MN66","KMIC","1.0"
"KSMF","KFME","1.0"
"KPHL","K1B9","2.0"
"EDDM","EYVI","1.0"
"GA19","KGNV","1.0"
"KOEO","KCFE","1.0"
"EGVN","CYYC","4.0"
"EIDW","LBSF","1.0"
"KABE","PS99","1.0"
"KMOD","9CL2","1.0"
"KFTW","59TX","5.0"
"EPWR","EDDN","1.0"
"KFLL","KHFD","1.0"
"KSDL","KGUS","1.0"
"EBBR","VHSK","2.0"
"KORH","KIAD","1.0"
"YMML","EBMB","1.0"
"EDDS","LIBR","1.0"
"EGSS","UUEE","2.0"
"EPKT","EHAM","1.0"
"LROP","EIDW","4.0"
"KCBF","IN61","1.0"
"EDDS","ETHN","1.0"
"KMSP","6NK8","1.0"
"EGMC","EIWT","5.0"
"KL08","KVNY","1.0"
"EPPO","EKVD","1.0"
"KSJC","KAKH","1.0"
"EHAM","SBKP","5.0"
"KMTN","3VA4","1.0"
"KEWR","OE50","1.0"
"MI77","KBTL","3.0"
"KADS","K21F","5.0"
"KSFO","KPWA","2.0"
"FD81","9FD7","1.0"
"KPNE","0NJ5","1.0"
"EKBI","EKBI","6.0"
"JY24","KDXR","1.0"
"KUCP","1PA5","1.0"
"KSUS","KTZR","1.0"
"KPTK","KMMU","1.0"
"LEAL","EDJA","2.0"
"OERK","OE50","4.0"
"ENNM","ENVA","1.0"
"KLUK","21OI","1.0"
"KSNA","8II0","1.0"
"3MD4","MD46","1.0"
"KCHD","4AZ0","2.0"
"KIND","KONT","2.0"
"ENGM","EDDV","2.0"
"KPAN","KTUS","1.0"
"VG37","VG42","1.0"
"KMCI","4IL3","2.0"
"KSUS","16MO","2.0"
"KSAT","TS27","1.0"
"OA16","KPHX","1.0"
"18AZ","KPAN","4.0"
"KLDJ","VMMC","1.0"
"YBCG","YBCG","24.0"
"7FL2","FL66","1.0"
"YRBN","YSBK","1.0"
"7PN0","KABE","1.0"
"KLAL","2FA6","3.0"
"KSTL","KOKC","1.0"
"KIGM","KHND","1.0"
"KLMO","KDVT","1.0"
"KSDL","KPDK","1.0"
"SN69","8MO3","1.0"
"KFEP","K1C5","1.0"
"66MI","KTEB","1.0"
"ETAR","KNZY","1.0"
"KTAN","59FD","1.0"
"KNHK","KEFD","1.0"
"LKVO","LIDU","1.0"
"KPYM","KFRG","1.0"
"ZBAA","LIMC","1.0"
"KORD","KC16","1.0"
"KBFI","CYCD","1.0"
"KLBE","KHWO","1.0"
"LRBS","EDTB","1.0"
"K1T7","86TX","2.0"
"RJTT","RJSO","2.0"
"K2W5","KLOM","1.0"
"LILB","EDMA","1.0"
"4TX3","KTKI","1.0"
"KDAL","3TS9","2.0"
"KFTW","TX82","2.0"
"CYQS","CYKZ","1.0"
"KSAT","KBNA","2.0"
"KHWD","KMRY","1.0"
"EDNF","LKJI","1.0"
"KFLL","KSGS","1.0"
"2AZ8","KPHX","3.0"
"EDDN","EDNR","1.0"
"KCLL","KRBD","1.0"
"KROC","KORL","3.0"
"KSAV","KMKC","1.0"
"86NC","GA21","1.0"
"LFPE","LFOH","1.0"
"MI76","22LL","1.0"
"KFTW","78TE","1.0"
"LEMD","FAGM","2.0"
"KSEA","K1L0","1.0"
"KAPA","8IA9","1.0"
"NZAA","YPAD","1.0"
"KMAF","KIAD","1.0"
"PANC","CYHU","1.0"
"KOVE","KDVO","1.0"
"UUWW","ELLX","1.0"
"KFOE","KASG","2.0"
"LMML","EDDF","2.0"
"LFOT","EITM","1.0"
"KSCH","9NY7","1.0"
"3VA5","3VA7","1.0"
"KPGD","KLNA","1.0"
"YMES","YSRI","1.0"
"KLWC","81KS","1.0"
"KOWD","KRUT","1.0"
"KLHZ","KCAE","1.0"
"EGQL","EGNE","1.0"
"XA34","0TS2","1.0"
"NJ95","IS62","1.0"
"KHEF","3VG7","1.0"
"CL33","KCMA","1.0"
"NC56","9NR8","2.0"
"KMSP","TX05","1.0"
"KNOW","WA05","1.0"
"3MD4","4VA1","1.0"
"WN15","KS36","1.0"
"KTEB","KMCF","1.0"
"LL22","K06C","1.0"
"EDWS","EDWI","1.0"
"KIWA","5AZ7","1.0"
"ESNU","EFHK","1.0"
"YBTL","YAYR","2.0"
"KIXD","KSUS","2.0"
"MMML","MMSM","2.0"
"KIWS","KFTW","1.0"
"KHIO","KIAD","1.0"
"KJYO","6VA4","1.0"
"EDFZ","EDDK","1.0"
"KS50","KTCM","1.0"
"KCCB","KSEE","1.0"
"20FL","6FL3","1.0"
"KEDU","KMAE","1.0"
"KSAC","CA03","1.0"
"LEBL","OTBH","1.0"
"EHEH","EPZB","2.0"
"OTHH","CYUL","1.0"
"KJWN","FA30","1.0"
